acc = 80.34
p-CON = 69.88
r-CON = 72.12
f-CON = 70.98
p-DIR = 83.02
r-DIR = 84.03
f-DIR = 83.52
p-PLO = 95.65
r-PLO = 98.83
f-PLO = 97.21
p-UNP = 72.76
r-UNP = 67.21
f-UNP = 69.87
