acc = 78.28
p-CON = 67.75
r-CON = 69.33
f-CON = 68.53
p-DIR = 77.95
r-DIR = 80.18
f-DIR = 79.05
p-PLO = 96.26
r-PLO = 98.67
f-PLO = 97.45
p-UNP = 69.71
r-UNP = 64.11
f-UNP = 66.79
