acc = 81.62
p-CON = 88.15
r-CON = 62.02
f-CON = 72.81
p-DIR = 86.23
r-DIR = 82.64
f-DIR = 84.40
p-PLO = 98.45
r-PLO = 95.00
f-PLO = 96.69
p-UNP = 63.71
r-UNP = 87.50
f-UNP = 73.73
