time,velL,velR,curL,curR
0.0,0.2111864819701475,0.37490444276351875,1.91,10.05
0.06666666666666667,0.3673426346373067,0.651736932421028,0.0,8.21
0.13333333333333333,0.4662109528210161,0.8288194716818064,0.0,9.26
0.2,0.406233161733185,0.7195472070774941,0.0,6.9
0.26666666666666666,0.21310458289338433,0.3776784618771642,0.0,10.05
0.3333333333333333,0.41305633949666076,0.7359841399321159,0.0,11.76
0.4,0.39142738596909266,0.6966997208101621,0.0,10.83
0.4666666666666667,0.41878009143474576,0.7471688443482347,0.0,7.42
0.5333333333333333,0.2085265888866737,0.3698432167696733,2.04,8.87
0.6,0.41736064903147874,0.7451597755564393,2.17,8.21
0.6666666666666666,0.41275705411817615,0.6840297432506887,6.76,4.14
0.7333333333333333,0.5615475645439753,0.6019423751755937,3.61,5.85
0.8,0.2911493137013848,0.290000795698618,3.48,6.64
0.8666666666666667,0.5682339153047626,0.5699883253348631,5.58,7.03
0.9333333333333333,0.5292978532700396,0.5312931501809275,4.8,4.01
1.0,0.6108621352153355,0.6098200640191305,4.27,4.4
1.0666666666666667,0.28426559004902646,0.2850176154195265,7.03,5.85
1.1333333333333333,0.5917808033172739,0.5925815892486911,7.29,5.58
1.2,0.5838451463226312,0.5850128366152764,6.24,4.4
1.2666666666666666,0.29073120301125666,0.2897779859522034,5.58,4.14
1.3333333333333333,0.5876893287843377,0.5871030075384603,4.4,4.14
1.4,0.5937369614958686,0.5927347046398662,4.66,5.45
1.4666666666666666,0.5431904923261051,0.5418905492675468,3.75,5.98
1.5333333333333332,0.308024502655388,0.3072346962383229,4.01,6.11
1.6,0.5809715839738608,0.582523946255688,5.71,5.32
1.6666666666666667,0.5454225996738994,0.5467319131847764,7.03,4.4
1.7333333333333334,0.5965770175720145,0.5977871129423432,6.76,4.4
1.8,0.30767726285652996,0.30652563242787173,4.01,4.93
1.8666666666666667,0.5503017191851483,0.548991031184367,2.57,2.83
1.9333333333333333,0.5990069504718679,0.6032783073343159,6.9,4.8
2.0,0.3174419208090364,0.31644680506982314,7.16,6.9
2.0666666666666664,0.5479308588565077,0.5469926210844931,5.32,5.58
2.1333333333333333,0.5898753714951547,0.5902675758644998,3.75,3.88
2.2,0.5733396433249079,0.5727597313458201,4.27,4.27
2.2666666666666666,0.2942928487821811,0.29487522249349146,4.93,4.4
2.3333333333333335,0.5766946276241225,0.5778792109057879,4.53,2.96
2.4,0.5712907919915393,0.569534775212877,4.01,4.93
2.466666666666667,0.5404734515762374,0.5391782396073795,4.27,5.71
2.533333333333333,0.2999598554094637,0.2987758033486368,5.06,7.95
2.6,0.5618995854197049,0.5615148544471477,5.71,7.03
2.6666666666666665,0.5724540934495838,0.5752006175442699,5.06,5.58
2.7333333333333334,0.5700357433500447,0.5694518897378733,4.01,5.19
2.8,0.2893669003284346,0.29012939545446476,4.66,4.53
2.8666666666666667,0.5783361492586174,0.5791278482993548,4.53,5.19
2.933333333333333,0.5543592189128637,0.555118095324791,4.8,3.48
3.0,0.5740767494296327,0.575650101260889,5.32,3.61
3.0666666666666664,0.29407784537750964,0.2929177749815432,5.45,5.85
3.1333333333333333,0.5711829384133087,0.570401031584543,4.66,6.11
3.2,0.582449417047423,0.581257094801676,3.35,5.85
3.2666666666666666,0.5480817604540045,0.5475196253150773,3.35,5.45
3.3333333333333335,0.3024748340654854,0.30327186920136284,4.93,5.45
3.4,0.5373605975514137,0.5390236805562152,7.29,5.71
3.466666666666667,0.5764921481542562,0.5780732030686319,7.03,6.5
3.533333333333333,0.5703180326245295,0.5681790969413145,5.98,6.24
3.6,0.29757522219140886,0.2967957193172991,3.75,3.75
3.6666666666666665,0.5647394945001095,0.5657038720521931,3.48,3.88
3.7333333333333334,0.5636622166763614,0.5632766748044897,3.09,4.14
3.8,0.5760967900102162,0.5762940834314525,3.22,4.14
3.8666666666666667,0.2947447281745227,0.2953279961062665,5.98,4.27
3.933333333333333,0.571827392679581,0.5729963754244115,5.71,4.8
4.0,0.5502767931857141,0.5516050475140933,6.37,3.75
4.066666666666666,0.5676413072734249,0.5674469761172203,5.71,4.14
4.133333333333333,0.3074580475081061,0.3062491692085985,4.14,5.32
4.2,0.5532427284963597,0.55172699499363,5.58,7.03
4.266666666666667,0.5723691861111821,0.5721729003820631,7.82,8.6
4.333333333333333,0.5571482725917464,0.5596398197343996,9.66,8.47
4.4,0.29306924410513374,0.294223817620978,7.95,6.64
4.466666666666667,0.5748591676194522,0.5729262181654527,4.93,4.93
4.533333333333333,0.5854477227129932,0.5846704937415852,2.69,3.09
4.6,0.29453513139765375,0.2956939581441363,2.04,2.69
4.666666666666667,0.5837096746644252,0.585265715116713,5.19,2.04
4.733333333333333,0.5932620525281046,0.5962858142637218,7.42,2.83
4.8,0.5384079023449395,0.5371163138197803,6.76,5.19
4.866666666666666,0.308851242926743,0.30707055030256575,5.45,6.5
4.933333333333334,0.582355846356011,0.5794518112179324,5.19,6.64
5.0,0.5638643785080152,0.5650198383000398,3.35,3.61
5.066666666666666,0.5893911518911951,0.5909819512215357,3.09,3.09
5.133333333333333,0.3107734454077541,0.3117519512182319,7.82,5.32
5.2,0.5432785736924677,0.544585878613694,8.21,5.06
5.266666666666667,0.5885727128643391,0.5869830498991416,7.69,7.16
5.333333333333333,0.3139778789596078,0.3128055906747555,6.24,7.03
5.4,0.552824998281336,0.5543401061902947,7.03,5.06
5.466666666666667,0.6005321103663845,0.6009316659953708,4.53,4.27
5.533333333333333,0.5497938440722849,0.5484980336653805,3.75,4.53
5.6,0.3079108412910431,0.30730312252533715,3.75,6.5
5.666666666666667,0.5469796498323446,0.546044002124797,2.96,4.8
5.733333333333333,0.5675775150890632,0.5706811515352097,2.43,2.57
5.8,0.5879159954581155,0.5889199503683923,2.04,1.78
5.866666666666666,0.2852998913133829,0.28492424958683465,3.22,2.83
5.933333333333334,0.5832596246285987,0.5840425234536035,7.29,6.9
6.0,0.5746357476035999,0.574246559830079,7.55,8.47
6.066666666666666,0.2996573059160053,0.2982791185694797,6.24,8.34
6.133333333333333,0.556214871438688,0.5558346835566382,6.76,10.18
6.2,0.5691994171474092,0.567644227483072,5.58,8.34
6.266666666666667,0.5690591098874682,0.5721783102157312,6.37,5.45
6.333333333333333,0.295359014921027,0.2965256733078118,7.82,4.66
6.4,0.567285449275278,0.5717722324022833,8.6,2.83
6.466666666666667,0.5680294527643923,0.5676430381706751,5.19,1.51
6.533333333333333,0.584653106425293,0.582262701901578,2.17,2.3
6.6,0.28678540211223014,0.2845316857891478,2.17,2.69
6.666666666666667,0.56583687860666,0.5656431651939223,2.17,2.69
6.733333333333333,0.5545677862455238,0.5545677862455238,4.8,3.22
6.8,0.5763426141879961,0.5793298772193782,8.08,6.76
6.866666666666666,0.30321406980474847,0.30101396771513617,7.69,7.82
6.933333333333334,0.5540857975897329,0.5525719019679031,6.11,8.73
