time,Lvel,Rvel,Lcur,Rcur
0.0,0.0,0.0,1.78,3.09
0.06666666666666667,0.04908411413257922,0.05067388301136721,7.03,7.42
0.13333333333333333,0.08905045449194623,0.09017767543488225,16.22,12.28
0.2,0.31008506859832113,0.3120651775932018,11.36,11.23
0.26666666666666666,0.39779506008152565,0.4461551974708123,11.49,8.87
0.3333333333333333,0.4876469138977374,0.5638722832043978,7.95,8.6
0.4,0.30996113105790457,0.31603880029433407,4.93,7.16
0.4666666666666667,0.5645109284711541,0.566012287323471,3.88,4.27
0.5333333333333333,0.5781331698656409,0.5783304176206274,3.35,3.88
0.6,0.5637031835363293,0.5637031835363293,3.22,4.01
0.6666666666666666,0.33502404856595097,0.3352290816434087,4.53,5.32
0.7333333333333333,0.558622831447647,0.5582451283837879,4.01,6.11
0.8,0.56671697330328,0.56613612228862,3.35,5.06
0.8666666666666667,0.2943811776408957,0.2951538316504519,3.75,4.27
0.9333333333333333,0.562057562755988,0.5624427975488296,3.22,4.93
1.0,0.5742239334778936,0.5728497223550405,3.48,4.66
1.0666666666666667,0.5611469510421772,0.5630673718191866,3.09,3.75
1.1333333333333333,0.30282615521891865,0.3034210985494077,3.22,3.48
1.2,0.5584124131523077,0.5582208480019982,5.06,5.19
1.2666666666666666,0.5560746867363822,0.5572208386156052,5.71,5.71
1.3333333333333333,0.565805325896621,0.5644512618688343,4.14,5.71
1.4,0.309617076234861,0.3100092447924732,3.22,4.66
1.4666666666666666,0.5533759167257233,0.5529908256215301,3.09,4.66
1.5333333333333332,0.5674191530389067,0.5695632996151444,6.9,4.93
1.6,0.5718663934542244,0.5732373060412722,5.06,4.14
1.6666666666666667,0.30951363409854,0.308740816035872,4.53,3.88
1.7333333333333334,0.5806936657336422,0.5814783869035525,5.45,3.88
1.8,0.5612681087719172,0.56088381016954,4.8,4.93
1.8666666666666667,0.5674223391383312,0.564520417867593,3.48,5.19
1.9333333333333333,0.301507144752058,0.3009128468320474,2.69,4.66
2.0,0.5556136891434347,0.5542948367107442,2.43,4.66
2.0666666666666664,0.5638530892951109,0.5654074741036433,2.17,3.09
2.1333333333333333,0.5677117304508152,0.5682939988923033,2.04,3.22
2.2,0.3048531580267233,0.30344737930064486,2.17,5.85
2.2666666666666666,0.5708122267883526,0.5381726978629547,10.18,1.78
2.3333333333333335,0.6779579549240785,0.4351445877159927,11.76,2.69
2.4,0.7225111426094205,0.40160757000523634,4.8,3.35
2.466666666666667,0.38250506753960434,0.21570582031209495,9.66,4.01
2.533333333333333,0.7177776858738046,0.4046352074499262,14.91,4.4
2.6,0.7263182770343212,0.4112933777818273,12.15,2.69
2.6666666666666665,0.7449759649975148,0.41745535634777164,8.6,2.83
2.7333333333333334,0.3670727762561135,0.20786276860712358,13.46,1.38
2.8,0.7460654121758837,0.4328700339421772,7.55,4.8
2.8666666666666667,0.6026827582667714,0.4732587189339072,3.48,5.85
2.933333333333333,0.5959450536568107,0.5933729136509879,3.22,4.53
3.0,0.2997675193047048,0.30150139313101737,4.27,2.83
3.0666666666666664,0.5483558563630081,0.5858403652193942,0.86,6.5
3.1333333333333333,0.4735014780251553,0.6832731898009569,3.48,1.91
3.2,0.2999235089938446,0.32811475265906237,2.17,3.09
3.2666666666666666,0.5581895321380848,0.5581895321380848,3.48,4.8
3.3333333333333335,0.5741052382031085,0.5739110869558298,5.58,6.5
3.4,0.5796475836450152,0.5810064359844376,6.37,6.9
3.466666666666667,0.2903910083603305,0.2900079067661876,7.69,9.26
3.533333333333333,0.5936368040205815,0.5932352911331817,6.76,8.21
3.6,0.5889316908364675,0.5910839328960027,4.14,3.22
3.6666666666666665,0.2830631611202431,0.2838031955284006,2.96,2.83
3.7333333333333334,0.6072153929065901,0.6074200492574182,3.88,3.09
3.8,0.5629773683579669,0.5614755947844877,3.75,4.66
3.8666666666666667,0.583081522362844,0.5814818474043726,5.58,8.08
3.933333333333333,0.29978184146147513,0.29940570364282837,5.58,8.21
4.0,0.5788966174890879,0.5788966174890879,5.06,7.55
4.066666666666666,0.5619683211600468,0.5636974544559238,5.06,4.93
4.133333333333333,0.5718585424246295,0.5746022091806079,6.11,4.53
4.2,0.2861694625980304,0.2880583699419118,7.03,4.01
4.266666666666667,0.5718883141058521,0.5714971456283516,5.06,5.58
4.333333333333333,0.5921897027318543,0.5883561067005407,2.57,5.98
4.4,0.5502557133213082,0.5491296784372947,2.17,5.58
4.466666666666667,0.3036625056609956,0.3050618720465301,1.38,3.75
4.533333333333333,0.5583116019137669,0.5585021519485498,0.99,2.83
4.6,0.5601366495593453,0.5610967740872153,3.61,4.53
4.666666666666667,0.5753130016447016,0.5765024840740153,6.37,5.85
4.733333333333333,0.2937405451826187,0.2937405451826187,7.55,7.42
4.8,0.5129910805426072,0.5140455329178233,7.55,5.71
4.866666666666666,0.6184452808202093,0.6178116278685493,5.85,5.98
4.933333333333334,0.5778753675688605,0.5758997252865738,6.11,6.9
5.0,0.27093266454509535,0.3150917963463956,4.14,7.42
5.066666666666666,0.4918698478897992,0.6372653375176015,6.24,6.76
5.133333333333333,0.5540540889696057,0.5748239055640929,2.17,5.45
