acc = 89.12
ap = 23.99
p-CON = 93.01
r-CON = 88.26
f-CON = 90.57
p-DIR = 88.95
r-DIR = 91.48
f-DIR = 90.20
p-PLO = 95.29
r-PLO = 96.88
f-PLO = 96.07
p-UNP = 79.53
r-UNP = 80.16
f-UNP = 79.84
