acc = 80.50
ap = 22.17
p-CON = 88.07
r-CON = 73.21
f-CON = 79.96
p-DIR = 85.01
r-DIR = 67.58
f-DIR = 75.30
p-PLO = 95.94
r-PLO = 98.54
f-PLO = 97.23
p-UNP = 61.97
r-UNP = 83.73
f-UNP = 71.22
