acc = 92.65
ap = 24.53
p-CON = 98.41
r-CON = 93.94
f-CON = 96.12
p-DIR = 90.11
r-DIR = 91.48
f-DIR = 90.79
p-PLO = 96.15
r-PLO = 98.75
f-PLO = 97.43
p-UNP = 86.19
r-UNP = 86.71
f-UNP = 86.45
