acc = 83.82
ap = 22.02
p-CON = 88.53
r-CON = 73.11
f-CON = 80.08
p-DIR = 85.09
r-DIR = 85.42
f-DIR = 85.26
p-PLO = 88.24
r-PLO = 96.88
f-PLO = 92.35
p-UNP = 74.59
r-UNP = 80.95
f-UNP = 77.64
