acc = 64.70
ap = 21.04
p-CON = 64.63
r-CON = 56.55
f-CON = 60.32
p-DIR = 55.30
r-DIR = 61.13
f-DIR = 58.07
p-PLO = 90.40
r-PLO = 70.62
f-PLO = 79.30
p-UNP = 57.77
r-UNP = 70.83
f-UNP = 63.64
