acc = 83.35
ap = 22.73
p-CON = 84.25
r-CON = 73.21
f-CON = 78.34
p-DIR = 89.47
r-DIR = 79.69
f-DIR = 84.30
p-PLO = 97.55
r-PLO = 99.38
f-PLO = 98.45
p-UNP = 66.94
r-UNP = 81.94
f-UNP = 73.68
