acc = 88.38
ap = 23.93
p-CON = 95.13
r-CON = 88.83
f-CON = 91.87
p-DIR = 89.52
r-DIR = 84.09
f-DIR = 86.72
p-PLO = 95.28
r-PLO = 96.67
f-PLO = 95.97
p-UNP = 75.53
r-UNP = 84.52
f-UNP = 79.78
