acc = 66.73
p-CON = 62.62
r-CON = 63.45
f-CON = 63.03
p-DIR = 60.71
r-DIR = 66.18
f-DIR = 63.32
p-PLO = 93.41
r-PLO = 73.52
f-PLO = 82.28
p-UNP = 56.84
r-UNP = 63.49
f-UNP = 59.98
