acc = 89.31
ap = 23.54
p-CON = 95.29
r-CON = 88.07
f-CON = 91.54
p-DIR = 88.45
r-DIR = 88.45
f-DIR = 88.45
p-PLO = 94.31
r-PLO = 96.67
f-PLO = 95.47
p-UNP = 80.08
r-UNP = 84.52
f-UNP = 82.24
