acc = 87.00
ap = 22.40
p-CON = 93.16
r-CON = 83.73
f-CON = 88.19
p-DIR = 87.97
r-DIR = 82.81
f-DIR = 85.31
p-PLO = 93.95
r-PLO = 97.08
f-PLO = 95.49
p-UNP = 75.22
r-UNP = 84.92
f-UNP = 79.78
