acc = 80.49
ap = 22.93
p-CON = 78.44
r-CON = 70.27
f-CON = 74.13
p-DIR = 85.89
r-DIR = 77.27
f-DIR = 81.36
p-PLO = 96.34
r-PLO = 98.75
f-PLO = 97.53
p-UNP = 64.83
r-UNP = 77.18
f-UNP = 70.47
