time,velL,velR,curL,curR
6.8,0.5636495770731427,0.5638426738792657,3.22,3.22
6.866666666666666,0.5578366890004564,0.5572623890460976,5.19,3.09
6.933333333333334,0.5732781002302553,0.573867690323053,7.82,5.45
7.0,0.29435927316512034,0.29455166484692763,7.69,5.71
7.066666666666666,0.5678871854313932,0.5640028681575806,6.37,5.98
7.133333333333333,0.5760126519849332,0.5769952733632766,4.93,5.85
7.2,0.5541366638241898,0.5562248800975937,4.14,3.35
7.266666666666667,0.3008660908411628,0.30145951508345303,6.37,4.27
7.333333333333333,0.5167660093047762,0.5141141139439922,5.45,4.93
7.3999999999999995,0.6340943814707735,0.6330104594511653,4.66,5.19
7.466666666666667,0.5285262367263358,0.5281646039950828,4.27,6.64
7.533333333333333,0.3168096065294009,0.318884325629135,3.88,5.45
7.6,0.567085097498782,0.5666976119521481,2.96,4.14
7.666666666666667,0.5711787655285121,0.5707879487200765,2.17,3.09
7.733333333333333,0.5484713744144144,0.5503607005405405,4.01,4.66
7.8,0.29728361345463084,0.29804734785014686,6.37,5.06
7.866666666666666,0.5971996108643293,0.5946134699778415,5.71,5.32
7.933333333333334,0.5779956264235829,0.57858763286922,6.11,6.5
8.0,0.5498993244703699,0.5491589685976398,3.88,3.88
8.066666666666666,0.3155761222283605,0.3153783928284681,3.22,4.14
8.133333333333333,0.5670508332302439,0.5662740512669148,4.93,6.5
8.2,0.5478842383622029,0.5491825422445779,5.45,5.85
8.266666666666666,0.32123420568781785,0.3234330708169815,5.45,4.53
8.333333333333334,0.5836096692380168,0.5836096692380168,4.14,3.61
8.4,0.5145644309604579,0.5130004053344381,5.58,3.88
8.466666666666667,0.6611203221453711,0.6584898699352436,3.35,5.32
8.533333333333333,0.29442881661474557,0.2938480891658013,2.17,4.27
8.6,0.561004173955934,0.5653795879949258,3.35,5.58
8.666666666666666,0.6023462054636065,0.6023462054636065,5.32,3.88
8.733333333333333,0.290444963109198,0.2885366519192558,4.8,4.53
8.8,0.5872957922288421,0.5853394438203516,4.66,4.53
8.866666666666667,0.5767665207282731,0.5775438340985268,3.22,6.37
8.933333333333334,0.5562884931832733,0.5585801038657997,2.3,4.27
9.0,0.3091963980380315,0.3091963980380315,6.9,4.01
9.066666666666666,0.5504722847889028,0.5522015170971402,7.82,4.27
9.133333333333333,0.5843205311006029,0.5833233970884858,6.76,5.19
9.2,0.5446926161430442,0.5428329622811696,4.8,5.06
9.266666666666666,0.29870254722139283,0.29870254722139283,3.61,4.53
9.333333333333334,0.5631068341065236,0.5636849725398979,2.96,3.61
9.4,0.5632566666877743,0.5636429881326905,3.09,3.35
9.466666666666667,0.5585798346295654,0.5599211927230155,4.93,4.27
9.533333333333333,0.30612638815711146,0.30612638815711146,6.11,4.53
9.6,0.542333247897488,0.5414045950757458,5.71,4.27
9.666666666666666,0.5768968261036581,0.5761081769907344,4.66,5.45
9.733333333333333,0.5878068186935431,0.5874058590627835,4.14,5.06
9.8,0.30362473488018477,0.3022770030195879,2.3,4.27
9.866666666666667,0.549508846385199,0.551431550536302,3.35,3.35
9.933333333333334,0.5653107487430333,0.566279078220154,5.58,4.8
10.0,0.565540286827449,0.5643806006617057,5.71,4.53
10.066666666666666,0.27774152971052396,0.2781062592308267,5.45,4.8
10.133333333333333,0.6030911459809647,0.6024715317898883,6.24,5.19
10.2,0.5781106568409748,0.5781106568409748,5.32,4.8
10.266666666666666,0.5594677453537189,0.5590850724772799,4.66,3.61
10.333333333333334,0.30310144202683004,0.3029028172286473,4.4,4.8
10.4,0.5531818076875782,0.552992101992212,4.93,4.01
10.466666666666667,0.5703885494549865,0.5688290455603727,5.06,4.8
10.533333333333333,0.5653848866695621,0.5648067835134583,3.61,5.06
10.6,0.29825945176868723,0.2986493334049862,2.04,2.96
10.666666666666666,0.5414712846824684,0.5420277813779282,2.17,2.83
10.733333333333333,0.601374474585095,0.599720643097752,2.3,2.69
10.8,0.5526158214694289,0.552805268100032,5.45,6.76
10.866666666666667,0.29643836386076294,0.2966331328251918,5.98,7.69
10.933333333333334,0.5870102885778067,0.5862086357426031,5.98,7.03
11.0,0.5540857975897329,0.5544642714951903,3.48,5.19
11.066666666666666,0.5542599507181138,0.571990102131906,3.61,5.19
11.133333333333333,0.2706065356321112,0.31702857730958633,2.96,6.76
11.2,0.5764111808586992,0.6061881525691555,5.98,4.4
11.266666666666666,0.5870621145180578,0.5854570232958622,5.45,6.37
11.333333333333334,0.5453679476376436,0.5461061783620262,5.45,7.42
11.4,0.32503976895617614,0.3254465771776482,6.37,7.55
11.466666666666667,0.5619104995211498,0.5613375112483546,5.45,5.32
11.533333333333333,0.5668251158639641,0.5670162234552871,2.17,2.83
11.6,0.3218335783208352,0.3200300277573934,2.17,4.01
11.666666666666666,0.5578233479700193,0.5576314582734353,2.69,4.93
11.733333333333333,0.549932981084662,0.5495615302362428,3.48,5.98
11.8,0.6000629766921476,0.6008649318898652,4.14,6.24
11.866666666666667,0.2989745554199906,0.3003523183481933,4.8,6.5
11.933333333333334,0.5648586486860775,0.564096870333163,5.45,6.11
12.0,0.5969042992249378,0.5957148519332243,4.53,4.93
12.066666666666666,0.2908344956252428,0.2902604801733509,3.35,5.58
12.133333333333333,0.5786817825212929,0.5800351979832539,3.75,5.98
12.2,0.5611851444136534,0.5615641955074823,6.24,6.37
12.266666666666666,0.5785963843144197,0.5799824810598684,6.24,5.45
12.333333333333334,0.3135119465334424,0.31054495650315744,5.19,4.14
12.4,0.5544013218628275,0.5549639754371133,4.27,3.88
12.466666666666667,0.5926417693399484,0.5942451288782371,3.22,2.69
12.533333333333333,0.5555372687378585,0.5534437744055131,4.66,4.14
12.6,0.30051370856499343,0.30071193660494394,5.19,4.93
12.666666666666666,0.5529141137277814,0.5527251478652634,7.42,5.19
12.733333333333333,0.581377154966731,0.5801890545138018,4.4,4.53
12.8,0.5488762889605231,0.5494400099009138,3.48,4.27
12.866666666666667,0.3067302298138377,0.3067302298138377,3.88,3.88
12.933333333333334,0.5383712001098576,0.5387398212670708,4.14,4.27
13.0,0.5949097445598115,0.5930767463739032,5.32,4.4
13.066666666666666,0.5635086268362017,0.5619689857792722,4.01,7.42
13.133333333333333,0.2942964685082873,0.2942964685082873,4.14,7.55
13.2,0.564353393864394,0.5664815691583632,3.48,5.98
13.266666666666666,0.57760106502333,0.5772062591005527,3.88,5.06
13.333333333333334,0.5607987085985994,0.5619538037759394,4.27,5.98
13.4,0.29813077258463117,0.298915843743511,5.98,5.85
13.466666666666667,0.5511073816609579,0.552237858341288,6.5,4.93
13.533333333333333,0.5787232798444627,0.5773420786992491,4.4,3.48
13.6,0.5585595380033753,0.5587506945872232,4.01,3.35
13.666666666666666,0.29847776362371986,0.29887075607088737,3.88,3.61
13.733333333333333,0.5661082869275794,0.5637976408584873,4.8,4.4
13.799999999999999,0.5655815994790814,0.5690969547244624,6.11,4.93
13.866666666666667,0.5606128269816905,0.5588919826969582,5.85,5.19
13.933333333333334,0.29641964458071796,0.29641964458071796,4.4,4.66
14.0,0.5790564765645279,0.5800490313752316,2.83,3.22
14.066666666666666,0.5586008683834507,0.5570704550454139,4.93,5.45
14.133333333333333,0.5264712136925617,0.5257505138791564,4.27,6.24
14.2,0.316546569979828,0.31779856696063147,4.66,7.42
14.266666666666666,0.5859059976845497,0.5857057564003103,4.66,6.9
14.333333333333334,0.545164127946362,0.5474045284721691,4.93,5.58
14.4,0.5699788589344063,0.571344778829148,5.19,4.4
14.466666666666667,0.30031148529856616,0.3006972418628546,5.58,4.01
14.533333333333333,0.5820737260413092,0.5811042494822797,5.85,5.06
14.6,0.5700747880688726,0.5706610837028138,6.9,6.37
14.666666666666666,0.29513285590145827,0.2953222864893283,7.42,5.58
14.733333333333333,0.6114721435638191,0.6128984364678334,7.55,4.93
14.799999999999999,0.553642524091908,0.5519436551124237,6.24,4.01
14.866666666666667,0.5727620734439938,0.570833581614216,4.27,4.4
14.933333333333334,0.3139584522994083,0.31356673869703844,3.61,4.14
15.0,0.5717795587443946,0.5713887319783356,2.17,3.35
15.066666666666666,0.5542358418833996,0.555174588228053,2.43,4.53
15.133333333333333,0.3216048121803914,0.32444727895471304,7.55,5.06
15.2,0.5583353821165914,0.5583353821165914,7.29,4.27
15.266666666666666,0.5670808557710774,0.5653624289354074,4.27,4.14
15.333333333333334,0.5895959479753737,0.5911708286377453,4.01,4.8
15.4,0.2989167058906216,0.2998993380598872,5.19,3.61
15.466666666666667,0.5725348212032058,0.57310850338878,5.45,3.61
15.533333333333333,0.5681427990617222,0.5669892096220029,7.16,4.8
15.6,0.5723566319603292,0.5709873577211897,7.82,6.24
15.666666666666666,0.2964257061608077,0.2958421909911999,6.76,6.9
15.733333333333333,0.5824588719579766,0.581467958599763,4.4,6.24
15.799999999999999,0.5522803077837648,0.5537928865110054,3.09,3.88
15.866666666666667,0.5660151667309568,0.5664029811651677,5.06,4.27
15.933333333333334,0.2933309289134438,0.2933309289134438,5.32,4.53
16.0,0.5704165593507287,0.5694404872094714,5.71,4.93
16.066666666666666,0.5855485105748292,0.585948885624795,5.71,6.9
16.133333333333333,0.5296213694068229,0.5314283341608551,4.27,5.19
16.2,0.30820627116987054,0.3092234535829724,3.48,3.35
16.266666666666666,0.5586651829903978,0.5586651829903978,5.32,4.01
16.333333333333332,0.5644004226784883,0.5645938429741287,6.5,5.58
16.4,0.5705582304254623,0.5691927919252988,6.5,6.24
16.466666666666665,0.29480096691777063,0.29480096691777063,5.98,6.64
16.53333333333333,0.561616980312577,0.5612332310947344,4.8,6.37
16.6,0.5716379018486856,0.5718332000727543,4.8,6.11
16.666666666666668,0.5766226604732974,0.5779997872639193,3.22,3.75
16.733333333333334,0.28451882935085426,0.28395653917427155,3.09,2.57
16.8,0.5806333124107232,0.5806333124107232,3.61,4.53
16.866666666666667,0.5807057279069077,0.5809049408495859,5.32,5.45
16.933333333333334,0.5508020777924024,0.5513673895383405,6.37,6.24
17.0,0.2965642432217415,0.29597968820882087,6.5,6.11
17.066666666666666,0.573010949220469,0.5710711694329929,4.66,5.58
17.133333333333333,0.5680337385352379,0.5703753410300585,2.17,3.09
17.2,0.526374189169568,0.5276408166443659,2.3,2.83
17.266666666666666,0.3112989231043711,0.311711786397613,4.66,2.83
17.333333333333332,0.5808227530192533,0.5806237047831261,8.87,5.85
17.4,0.550866614011488,0.5506783479096385,8.21,5.19
17.466666666666665,0.5776952331784264,0.5755308436808233,6.64,5.58
17.53333333333333,0.2915940957156923,0.290639926554319,5.19,5.45
17.6,0.5822059010097048,0.5820072637183333,2.83,4.27
17.666666666666668,0.5513203519945833,0.5534029494780792,2.3,3.35
17.733333333333334,0.5704270568472023,0.5706228108131759,5.45,4.01
17.8,0.3030395893946019,0.3022635597162546,6.11,4.4
17.866666666666667,0.5846183045560058,0.58325737069106,5.19,5.45
17.933333333333334,0.5746567492028724,0.5760287127923744,3.75,3.75
18.0,0.29138835149830433,0.29138835149830433,2.3,2.83
18.066666666666666,0.6158529775491456,0.6137980793924918,2.3,3.48
18.133333333333333,0.5468804936091157,0.5476304154378564,3.61,5.32
18.2,0.5747241012843186,0.5762805646594961,4.93,5.19
18.266666666666666,0.31445660509735635,0.31564248795756006,5.58,5.19
18.333333333333332,0.565939629324389,0.5643922892578835,8.47,5.85
18.4,0.5535116351585854,0.5522083787017706,7.29,6.9
18.466666666666665,0.3175126455566178,0.31810947383773924,4.93,5.71
18.53333333333333,0.5664688616723583,0.5672424620297123,4.27,4.53
18.6,0.5732532008767462,0.5728654746671578,4.53,3.48
18.666666666666668,0.5830020940214362,0.5830020940214362,5.45,5.71
18.733333333333334,0.30480423377581994,0.30260708661229835,5.32,5.19
18.8,0.5708057307250983,0.5708057307250983,5.85,5.58
18.866666666666667,0.5523509543229834,0.5532861912927142,6.76,6.37
18.933333333333334,0.5935730222540542,0.5931682673803726,4.14,6.11
19.0,0.294433446662519,0.2942403755499534,3.22,4.93
19.066666666666666,0.568897137744814,0.5679249963611079,2.17,4.01
19.133333333333333,0.5566215038270997,0.5593003285275395,4.27,4.27
19.2,0.5679927917943067,0.5676036223583394,6.76,5.19
19.266666666666666,0.303458645766295,0.3026621663810816,6.76,5.71
19.333333333333332,0.509380717502132,0.5099029807121479,5.71,5.19
19.4,0.6397294597143762,0.6364566282356192,4.01,6.11
19.466666666666665,0.5564169353888687,0.5577156744844746,3.48,5.32
19.53333333333333,0.31012635038837866,0.31032540452855095,3.61,4.66
19.6,0.5776379049640372,0.5752640505600753,4.4,4.8
19.666666666666668,0.5464568876117265,0.5483328123889724,6.64,6.11
19.733333333333334,0.29625639365333584,0.29586555408387233,8.6,8.73
19.8,0.5735208648529272,0.5704007241396845,7.03,8.6
19.866666666666667,0.5642242745337751,0.5621132313297372,2.17,7.03
19.933333333333334,0.5751090645332707,0.5774733361243632,0.86,5.19
20.0,0.293368921109698,0.2920187682840781,1.12,5.06
20.066666666666666,0.5725131426131461,0.5752608916692257,1.38,4.66
20.133333333333333,0.5575543167178725,0.5573625195672988,3.35,5.58
20.2,0.5681473555168057,0.5718607369254123,7.29,7.42
20.266666666666666,0.2970407099521771,0.29684605680017695,6.76,7.42
20.333333333333332,0.5674918676690428,0.5671048974217404,4.93,6.64
20.4,0.5645314107978223,0.5643388693889554,3.75,4.8
20.466666666666665,0.565624626764917,0.5677546749999098,2.43,2.83
20.53333333333333,0.2878343089289384,0.2874538273573205,4.14,2.83
20.6,0.5783625714220225,0.5769732309965063,6.11,2.69
20.666666666666668,0.5809109649284909,0.5791308496120603,7.03,6.76
20.733333333333334,0.5612318646490115,0.5598896634011321,4.4,5.06
20.8,0.29569202095955127,0.29511071292358887,2.3,4.4
20.866666666666667,0.5557673841139604,0.5569105463713083,2.3,4.14
20.933333333333334,0.5680283630868106,0.5721360062083062,5.06,5.32
21.0,0.582369933768322,0.5795787050546088,8.34,6.64
21.066666666666666,0.2863627413401697,0.2846705124025062,7.95,8.87
21.133333333333333,0.5881298445570086,0.5857599459221248,5.98,8.73
21.2,0.5685008897406082,0.5711574359543493,3.22,8.21
21.266666666666666,0.5779507234342406,0.577357141725818,5.71,7.29
21.333333333333332,0.2928764237090813,0.29399855560068694,3.35,5.06
21.4,0.6155871812033424,0.616404694060186,2.17,3.09
21.466666666666665,0.5507596331846566,0.5515138401455393,1.64,1.64
21.53333333333333,0.5566537344192514,0.5617955923834388,5.85,2.83
21.6,0.3149892107504291,0.31184521363751155,10.83,3.35
21.666666666666668,0.5784622076039523,0.5739567450997562,6.76,6.37
21.733333333333334,0.5666532411888081,0.5660787363819253,3.35,5.45
21.8,0.3205485104843381,0.32134589483877674,2.83,5.45
21.866666666666667,0.5634925461024627,0.5634925461024627,3.61,5.19
21.933333333333334,0.5609813352651536,0.5640198259097854,4.4,5.98
22.0,0.5955103505075486,0.5935286188918829,6.37,4.93
22.066666666666666,0.29019945824624455,0.29077373158050496,6.5,5.06
22.133333333333333,0.5799763776162435,0.5780463397539599,4.66,5.71
22.2,0.5778297625796144,0.5770499653291695,4.53,6.24
22.266666666666666,0.2904298028689521,0.2933091465854321,5.45,5.71
22.333333333333332,0.5795573082771012,0.578765022141384,5.32,6.5
22.4,0.5469952700345876,0.5486748870357173,4.93,3.22
22.466666666666665,0.5920120858239988,0.5914015542813821,6.76,4.14
22.53333333333333,0.2872851088048029,0.2891788801219078,8.34,6.11
22.6,0.5684671070179759,0.5686615212132624,8.21,5.19
22.666666666666668,0.5271316470984436,0.5274910958861002,6.64,2.57
22.733333333333334,0.6178953785710627,0.6155684873816475,8.08,3.61
22.8,0.3032541083338262,0.3012694610279766,6.24,4.93
22.866666666666667,0.5587536750574434,0.5591367766515863,5.71,5.06
22.933333333333334,0.5540117751209263,0.5526868409132575,7.16,6.9
23.0,0.5687390007142235,0.5701028832099411,6.76,6.5
23.066666666666666,0.3013069289402566,0.30269818784697283,7.69,5.71
23.133333333333333,0.5521085041401854,0.5502254601287933,7.29,5.19
23.2,0.5620951476458056,0.5619032408012696,5.71,4.27
23.266666666666666,0.5932566518796026,0.5922428845318932,4.27,4.66
23.333333333333332,0.29289130077843667,0.2930842462993711,4.66,5.32
23.4,0.5673209563464557,0.5657671844701218,5.19,6.11
23.466666666666665,0.5638497854012451,0.5634645105222554,4.4,7.03
23.53333333333333,0.57640122478461,0.5809554082851409,5.19,5.19
23.6,0.29030999908440097,0.2912655948680889,6.76,3.61
23.666666666666668,0.5564375710475759,0.5552957702861923,6.64,3.75
23.733333333333334,0.54942132663546,0.5490453968875055,7.03,5.06
23.8,0.5946425349054545,0.591612766555053,4.14,3.75
23.866666666666667,0.29149901974611825,0.29073090638710347,2.3,4.66
23.933333333333334,0.5620592048385703,0.5637987278246595,4.27,6.11
24.0,0.5505837049245667,0.5515255176254298,6.64,6.76
24.066666666666666,0.5963032142090673,0.5987529364173895,6.76,4.93
24.133333333333333,0.2965322240675968,0.29536706798088713,5.98,3.09
24.2,0.5575230921839774,0.5554264241449949,5.45,4.4
24.266666666666666,0.5676873966077938,0.5663297567798967,5.19,4.4
24.333333333333332,0.5697945418433119,0.5682339953404887,5.58,5.71
24.4,0.2998054115637174,0.29960791129259506,5.45,8.08
24.466666666666665,0.5107015405642857,0.5098420630473482,5.32,8.08
24.53333333333333,0.6609051924923471,0.6661924340322858,3.48,4.66
24.6,0.5595560304099748,0.5595560304099748,4.93,2.57
24.666666666666668,0.2938487683910843,0.2915927317815558,4.27,4.4
24.733333333333334,0.6117920305214793,0.610977936003154,3.88,4.53
24.8,0.5701169944950123,0.5697263696272528,3.35,4.8
24.866666666666667,0.5596487683322224,0.5600274210848153,5.06,6.11
24.933333333333334,0.3006792499738241,0.3010565137755478,6.37,6.37
25.0,0.5773337002743661,0.5783222853775756,6.64,6.5
25.066666666666666,0.535943873947766,0.5357628118281891,7.95,7.55
25.133333333333333,0.3363873961809045,0.3391273937688442,7.95,6.9
25.2,0.5668905179505698,0.5670843929567089,8.47,5.45
25.266666666666666,0.5722156862331769,0.5708665754875951,6.24,3.48
25.333333333333332,0.5912388834336376,0.5900567996946834,7.03,5.45
25.4,0.2940515343448474,0.2932792387851761,6.37,5.98
25.466666666666665,0.5751264032566195,0.5737844416490206,4.93,5.71
25.53333333333333,0.5937843617815485,0.594565656994419,6.11,7.95
25.6,0.30028721246544426,0.3020152079335958,5.58,5.06
25.666666666666668,0.5775649628331078,0.5801310409318194,4.93,2.69
25.733333333333334,0.5609858172112893,0.5611777384624734,3.48,1.38
25.8,0.5688274674592505,0.5676570405714743,4.93,2.83
25.866666666666667,0.3019428297863335,0.3015576986258917,5.58,3.88
25.933333333333334,0.5728483389968443,0.5686625995678485,5.58,7.42
26.0,0.5337838589658028,0.5359797473125939,5.71,7.95
26.066666666666666,0.587819267821582,0.5884221593783221,8.21,6.11
26.133333333333333,0.3043822638235938,0.30458159732969964,5.98,5.71
26.2,0.5561899933861552,0.5546667068585656,5.45,5.71
26.266666666666666,0.561539069838851,0.5605788457112195,7.03,7.03
26.333333333333332,0.5722915972613116,0.5730736834892055,5.32,6.9
26.4,0.29603916004846653,0.29876583652259714,5.58,4.66
26.466666666666665,0.571664397315085,0.5712741827094092,5.71,3.48
26.53333333333333,0.5709916550060364,0.5683305753888312,3.61,3.35
26.599999999999998,0.5841939758117943,0.5836024868048976,3.22,5.32
26.666666666666668,0.30154488611009495,0.30214004049057536,2.69,5.19
26.733333333333334,0.5497184119219762,0.5500954478697965,3.75,4.4
26.8,0.5610646655450644,0.5597205681258941,5.06,5.71
26.866666666666667,0.5687195972536343,0.5677500786766592,3.88,6.37
26.933333333333334,0.293719944647433,0.29430041884634095,2.83,5.85
27.0,0.5750091105085043,0.5734326633241082,3.35,6.64
27.066666666666666,0.5750442285647142,0.5766213124963281,4.66,8.21
27.133333333333333,0.5730817554309429,0.5750430208499399,6.11,6.76
27.2,0.28033930634927695,0.2797878191892456,6.24,6.24
27.266666666666666,0.5837865168972628,0.5869668315960561,4.8,4.4
27.333333333333332,0.5631546733803762,0.5591101288725144,4.53,3.35
27.4,0.5785285247400849,0.5789239646066195,2.3,3.88
27.466666666666665,0.2922624561764125,0.29284043071071,2.17,3.09
27.53333333333333,0.5699805347042954,0.5707613299573149,3.09,1.25
27.599999999999998,0.5521112259927797,0.550786310469314,4.01,2.69
27.666666666666668,0.5689582848672199,0.5693487847195653,5.58,6.5
27.733333333333334,0.29331724952194727,0.2937031932713183,6.24,5.71
27.8,0.5706937312066145,0.5718517164576256,6.9,4.93
27.866666666666667,0.5862230789389394,0.5854414481670209,6.9,5.06
27.933333333333334,0.30031641429664957,0.3001188377082965,7.29,4.8
28.0,0.5510906879148889,0.5494173356236493,7.29,6.37
28.066666666666666,0.6075537700725373,0.6073519920021047,4.66,6.5
28.133333333333333,0.5542296970725247,0.554798526730827,4.01,4.53
28.2,0.30368557944907254,0.30388037456097067,4.8,4.4
28.266666666666666,0.5834010337845424,0.5841789018295884,4.8,4.14
28.333333333333332,0.5780796476652418,0.5788723520158283,5.58,3.35
28.4,0.5543924035400695,0.5545793193875206,5.98,4.14
28.466666666666665,0.3135141268281295,0.31312247894951856,5.58,3.61
