time,ax,ay,az,wx,wy,wz
1687554813.4753056,0.028179698356206984,-0.11219894012991294,9.772090404356808,0.0015692222227594451,-0.0006681104309062785,0.0003225008672995
1687554813.4890325,-0.0035123873903733726,0.015186678391306548,9.841444565297731,-0.0003634653224036001,-0.000883092400119579,-0.0012589535494373
1687554813.4953244,0.11370452720512751,-0.07324601448151627,9.75002802526282,0.00018118195920765033,0.0004319488605366185,-0.0018278049123512
1687554813.5052853,-0.0018525171984114994,-0.002538274075739017,9.828183969285792,0.000589841483980658,-0.00020804771057659092,-0.0007944021658079
1687554813.5152671,0.18120858272117493,-0.16183751986012185,9.67638024217965,0.003409492830011887,0.003361525485039509,-0.0016035724715368
1687554813.525328,-0.11305870783757524,0.18874948669483693,9.94335150217721,5.451257823122197e-05,0.00011157705119881405,0.0001167896385265
1687554813.5353012,0.09020300773147442,0.020151476040485228,9.787136840710804,0.0008338494328419874,0.0005675614038611424,0.0027382822423203
1687554813.5453167,-0.08992437813785795,-0.15076372608556954,9.836142406182597,0.0028909556732106636,-0.0013651044310457386,0.0008182729193901
1687554813.55527,-0.08282379232075568,0.030708656614235226,9.866385784803168,0.0005034438096076917,-0.002473023990204052,-0.0017346549597607
1687554813.565317,0.1554018152269892,0.14227168580356944,9.77521513118647,-0.0011416716177496124,-0.00029857685955500345,0.0008320626052988
1687554813.575307,0.06522580493652136,-0.14521002138639227,9.735829686316727,0.0008420244842467931,0.0012187433338810682,-0.0007612587236838
1687554813.585328,-0.01908653846868984,0.11563126925303922,9.878917183402548,-0.0011733397231014687,-5.3452143457655303e-05,0.0007907214290423
1687554813.5970128,-0.13286904521353285,-0.21233825471319687,9.829153162697208,0.0015520784055671844,-0.0024111734359815733,-0.0033447435875462
1687554813.605315,0.24418814812769857,0.2532349074447843,9.780963414656531,0.0006081003724903909,-0.0008949788531397092,0.0035273054796232
1687554813.6153033,0.16897392872970257,-0.0797864339726667,9.721014709909358,0.0013445968425517814,0.002548663990831831,0.001945168752685
1687554813.6253474,-0.05434041201430084,0.025149685063900206,9.877514608798732,-6.062661676276558e-05,0.0012589747723307611,0.0007862536418212
1687554813.6353426,0.057308866031861784,-0.05795072984172977,9.776489233031558,0.000485528571548935,0.002252884371727694,-0.0002363284169735
1687554813.6453362,0.1204236460442542,-0.1046986815059225,9.71335326670932,0.003182275200479464,0.00391323804699487,0.0008480349620765
1687554813.6554115,-0.13093953364665883,0.06532691428532414,9.925194283926643,0.00014689777479470742,0.0014366642196720941,-0.0017711781715081
1687554813.6656854,0.0750852372133038,0.0457418683331756,9.80343975316115,0.00016367475276866193,0.0018252090155238797,0.0006573098776823
1687554813.6759577,-0.13251554292662732,-0.08951441011775702,9.86546322971179,0.0009266193696945807,-0.0009981756505233128,-0.0010730396774636
1687554813.6853704,0.058450310634218294,0.08143440035357416,9.824733873123893,-0.0005266161544298959,-0.0004893191711271753,-0.0002527500786857
