acc = 91.65
ap = 2.10
p-CON = 89.98
r-CON = 74.81
f-CON = 81.70
p-DIR = 83.33
r-DIR = 81.44
f-DIR = 82.38
p-PLO = 94.50
r-PLO = 96.67
f-PLO = 95.57
p-UNP = 70.05
r-UNP = 82.14
f-UNP = 75.62
p-ASP = 88.63
r-ASP = 86.38
f-ASP = 87.49
p-FLO = 94.32
r-FLO = 97.07
f-FLO = 95.67
p-ICE = 96.31
r-ICE = 95.81
f-ICE = 96.06
p-SAN = 94.34
r-SAN = 95.81
f-SAN = 95.07
p-SNO = 89.20
r-SNO = 88.20
f-SNO = 88.70
