acc = 90.95
ap = 9.49
p-ASP = 85.68
r-ASP = 80.86
f-ASP = 83.20
p-CON = 94.71
r-CON = 94.89
f-CON = 94.80
p-DIR = 92.22
r-DIR = 87.50
f-DIR = 89.80
p-FLO = 91.46
r-FLO = 96.22
f-FLO = 93.78
p-ICE = 96.51
r-ICE = 92.22
f-ICE = 94.32
p-PLO = 95.89
r-PLO = 97.29
f-PLO = 96.59
p-SAN = 93.32
r-SAN = 97.02
f-SAN = 95.14
p-SNO = 79.30
r-SNO = 80.14
f-SNO = 79.72
p-UNP = 84.51
r-UNP = 87.70
f-UNP = 86.08
