time,wx,wy,wz,ax,ay,az
0.0,-0.0291320393787422,-0.067143143985367,0.0306354899343797,4.418834967748186,3.340743771596719,10.402128200751925
0.01,-0.1231431994369432,-0.0480235496117554,0.0547790665563889,3.5947070172517264,8.499584717994127,8.93620186091562
0.02,-0.1891290693190692,-0.0072112723873078,0.0809982929763146,5.00991390802236,6.329759147429129,7.763895799619557
0.03,-0.214764123708843,-0.0331622257901422,0.1081165958580323,0.4057904956664469,1.7317750862892618,9.216865308073675
0.04,-0.1409920309426905,-0.018227436217586,0.1540324081119843,3.9036271614839855,-6.329786648542147,9.229339300420945
0.05,0.0320519294898059,0.0162704069521657,0.2188336093363114,3.662270373272639,-9.889752881940847,7.551041786074944
0.06,0.0020868966938806,0.0059942333582066,0.2413841773208924,0.8298275728496396,5.073959234438603,8.91941952736322
0.07,0.0076189673748389,-0.0025740824552671,0.2600290913519212,-0.1134710005103646,-4.1576266731134455,6.715369457435102
0.08,0.3042356038457706,-0.1630614586526206,0.2676882286009141,-8.143468920474952,-16.96534596828678,4.912529484245921
0.09,0.3766895158236132,-0.1165943868428534,0.2058641601738282,11.137830004123227,-9.32777021513312,3.3975068420383243
0.1,0.309808717384484,0.0429223662636431,0.2413213540252992,11.518707795677638,9.183563026934138,5.40353796940287
0.11,0.2268885887157892,0.1868900056751453,0.2400387216743775,14.233529060402164,6.970041516720636,8.740619029380046
0.12,0.2664687975256193,0.2719638499953204,0.1668995906051942,3.906268227236268,-1.83916781181914,9.388682206219954
0.13,0.2351267893340859,0.252675852788715,0.0828813527163812,-0.6781543117088668,1.2652377645495645,12.345203694192977
0.14,0.3590203239396179,0.1944754496776167,0.1083625991281815,-4.29040731742839,-6.983458335084529,8.484607041636442
0.15,0.2681552995543483,0.0741010877868067,0.0533146549400636,-5.90444616620854,9.271465417102291,17.33668294452473
0.16,0.2715620543008877,-0.0126072365166363,-0.0051785462151518,-4.717793750878298,0.1399179589220591,13.263883671393314
0.17,0.2014917287142281,-0.0016558612123893,-0.0042330349411121,2.95850368092776,6.739520599396485,11.74120966430037
0.18,0.2300180880499489,0.0232259095620102,0.0076549722266146,4.111645757560018,3.2346576945321,9.04107145389074
0.19,0.1481534122942097,0.0647336684565393,0.0107263585936972,4.845585499170126,7.7268447406587395,8.871880767656833
0.2,0.1185662749360578,0.1134597462985356,0.0004388079664432,4.834803232796401,5.261063334381245,8.88468101159733
0.21,0.118689790372223,0.1360305354866955,0.015664581992919,2.3505252400743344,0.2511836120552721,8.087815718088526
0.22,0.1769160744912077,0.1569080065895661,0.0490622286137887,4.164691059776064,-0.5429306531223242,6.905587785966258
0.23,0.1404233234794661,0.1572709020394579,0.0666885961231538,0.0608756594913579,5.07164796959295,10.38147766317863
0.24,0.1172726679561387,0.0628917657352423,0.1055876303848573,-5.991358846394378,5.4450687861152485,8.490405412070825
0.25,0.042861093613804,0.0079867506737263,0.1352432955440827,-2.818002920507205,6.327358125386717,12.541202089449587
0.26,0.1421221414579084,-0.0209904591946949,0.1624851216015168,0.427553237818169,-4.009006717372896,8.148746491362287
0.27,0.1214714140666431,0.0764716670089904,0.1121954013046571,8.758923502153023,2.9599170167150053,8.846160429750752
0.28,0.2098031628330958,0.1392816890960779,0.1044169057545014,3.3339102372601346,-4.680256156644632,6.747340888653427
0.29,0.1845234400290885,0.1532058481789304,0.0455664832529374,4.41254531885261,4.254038939859369,11.273482346144508
0.3,0.2230381552697262,0.2386336220524001,0.0583162557718106,4.8686443289520005,-1.8707602950809892,4.54144959093343
0.31,0.0844896748956574,0.2112682851479302,0.0336171564099141,-2.201675975116382,13.762779080831807,10.921528867732782
0.32,0.1132161500694396,0.1460410316449944,0.0549059238669225,-2.9035482981112493,-2.6994692804468228,10.38585973028291
0.33,0.1647617604688316,0.1299915747387861,0.0898012508091279,-1.015269812696341,-0.3166383511063616,9.577011510751651
0.34,0.2313803563927342,0.0328792039106405,0.0471712191042252,-4.352334608260958,-2.3818724857538847,12.104091473917329
0.35000000000000003,0.1809081097100106,0.0898110760094771,0.0484235126909562,5.305856873310619,6.552108559781918,9.25312523286016
0.36,0.1516674629262115,0.1099609595307959,0.0206404839095422,1.3531278687169257,3.934822672219128,10.987326266968273
0.37,0.1225191300532757,0.1156134365163072,0.0036111896310695,1.863296934155638,3.8683937053356106,10.6691073635754
0.38,0.083504570267325,0.1144155776509039,-0.0096475129562667,0.0718453370130121,6.188298046345865,7.512163366468379
0.39,0.0236599598869974,0.1316502061928498,-0.0292322888585976,2.181100122591422,6.383009226581182,8.73661152951658
0.4,0.0750074169864068,0.127353145582841,-0.0183507233473709,-0.3419432094560621,-0.5078078519160332,8.273493111345411
0.41000000000000003,0.0705435919144496,0.1202196573015171,-0.0196116707834652,1.9157570018094805,3.4627182374002343,10.06636707225855
0.42,0.0683623199510467,0.1352889946630312,-0.0230231556657007,0.6386505754085218,4.080291138452011,10.14324320929824
0.43,0.0365642750320947,0.1306389582300235,-0.0094593112903884,1.8118795754848345,5.111989713493948,10.150360864496138
0.44,-0.0629843156718771,0.2153479211543112,-0.0235119044396332,7.520204590887676,10.369244981788462,7.3955296021413615
0.45,-0.078665733515407,0.2708702618018252,-0.005576146914368,3.243814172447012,1.4631146738763572,7.481464125969604
0.46,-0.0271654721926179,0.2145298679474775,-0.0142028417053869,-4.247187375613,-1.652581336191944,8.676041741279198
0.47000000000000003,0.0021766710451091,0.18534694548323,0.0320920933422395,0.7016978665771607,-0.9813492165911168,8.055146639969884
0.48,0.0927711149899239,0.2363300932983376,0.0709497545298882,3.7431077807223176,-3.7749103115390352,6.319825339836388
0.49,0.0931804510091593,0.1741373563281456,0.0686971683439561,-3.0233458002624274,3.663299369385612,11.537068329798643
0.5,0.0397808612212101,0.2320257075695994,0.0693324793514558,6.3998862634399645,6.521947049862638,11.12330147680254
0.51,0.0306221282216048,0.2652540359320972,0.0817524183925935,0.7557688899144916,1.1884117717553282,9.533845280897909
0.52,0.0832034251172784,0.1902745423681457,0.0779452983674355,-2.860716290845457,0.4191305695455475,12.00318975584636
0.53,0.046867108291174,0.1829414951159809,0.0633938748773881,-2.1040627359451705,3.258049691935337,8.34095099267017
0.54,0.0461633852275624,0.1270976929420717,0.0471603375312634,-2.4978372097164945,1.9857559534073117,12.408112856668064
0.55,0.1078547073570929,0.1422776844549217,0.0389093075331994,0.980513165042081,-1.918099078171592,8.44209653827691
0.56,0.051496989554844,0.1937677970556026,-0.0069421885150722,3.029653832813673,6.814973819708227,11.182565956431205
0.5700000000000001,-0.0018379883279224,0.2126751429189419,-0.061375678664749,0.7162599641713313,6.69349895084574,11.986504923968726
0.58,-0.1553155204375434,0.2800019668215131,-0.1554780315223387,4.857620955485499,15.496101246413932,7.923300399259157
0.59,-0.3111929652882828,0.3656217478605561,-0.1723213653627089,2.676002446928758,10.753243884986617,4.263599380823671
0.6,-0.1615045220641352,0.2287240148933477,-0.1579744528594664,-10.420741779054918,-12.911805136150912,6.49943101079301
0.61,0.0284351764189578,0.0826169495779873,-0.1223676513496092,-7.918689108942342,-10.356619518016632,8.31757186542287
0.62,0.022463554840275,0.0692261914893698,-0.0800998817744902,-0.1854659641966162,6.984245485100966,12.384066333970225
0.63,-0.1727933499409436,0.0738195225397853,-0.0992962877813032,-0.62160997121149,18.70094253863542,14.341075507156733
0.64,-0.2432831168778228,0.1534623242305376,-0.1277874718967131,6.135925701999615,5.315966245633025,13.542065463674067
0.65,-0.1940660881946272,0.2102663518557435,-0.1376589547458342,1.945827891034671,-0.1776633229819646,9.490583027663952
0.66,-0.1907470449854562,0.1697263807282875,-0.1692474644246748,-2.849259270746221,3.616220874742346,10.016948293552892
0.67,-0.2364049637353939,0.2037555943545743,-0.1425807635846785,2.4691066379547197,4.290968331113411,8.212453149901513
0.68,-0.2176488209304375,0.1507642986007089,-0.1116247113409689,-2.9823603063380406,2.3036923480221563,10.499390650740166
0.6900000000000001,-0.2130234650047151,0.1261585896391443,-0.1000382613006285,-0.6141764739513688,1.4896911909009112,8.459157130605922
0.7000000000000001,-0.1868763199796584,0.1081920607505546,-0.0831068392458609,0.0903974459361948,-0.4127750809985143,8.482235374091152
0.71,-0.1977934840388793,0.1277233115832706,-0.0685943599405936,3.182413351373379,3.4913129982778006,10.031394732543866
0.72,-0.2191518354115614,0.1709485731005553,-0.0959323878946951,3.390364821599841,3.4253285395984654,10.090341203931986
0.73,-0.2519291734550928,0.2322753624058534,-0.1301261197391203,3.392250510878632,2.4979414769132067,9.677120469783013
0.74,-0.2246220529472195,0.1882703389088851,-0.1417612295213393,-2.411964106500065,1.4275826811131558,10.210430338560515
0.75,-0.2774022875226914,0.1859343077241987,-0.1535885046783141,-0.2702901434333433,5.593719778650183,9.48082053011309
