time,curL,curR,velL,velR
1691525264.6454957,0.0,0.59,0.0,0.0
1691525264.789388,0.0,0.59,0.0,0.0
1691525264.9495351,0.0,0.59,0.0,0.0
1691525265.1088743,0.0,0.59,0.0,0.0
1691525265.2687042,0.0,0.59,0.0,0.0
1691525265.380374,0.0,0.59,0.0,0.0
1691525265.5249882,0.0,0.59,0.0,0.0
1691525265.6688356,0.0,0.59,-0.2422774076317383,0.6056935190793459
1691525265.8124645,0.0,0.86,-0.4845548152634767,0.726832222895215
1691525265.9558375,3.09,7.42,-0.4845548152634767,0.726832222895215
1691525266.1165235,5.85,3.88,-0.4845548152634767,0.726832222895215
1691525266.2276623,8.47,8.08,-1.029678982434888,1.150817686250757
1691525266.3720844,3.35,4.4,-1.3930950938824955,1.5142337976983646
1691525266.5153935,3.35,3.75,-1.5142337976983646,1.5142337976983646
1691525266.6598456,3.48,4.53,-1.5142337976983646,1.5142337976983646
1691525266.819433,3.09,4.27,-1.5142337976983646,1.5142337976983646
1691525266.9787264,3.09,4.53,-1.5142337976983646,1.5142337976983646
1691525267.140386,4.01,4.27,-1.5142337976983646,1.5142337976983646
1691525267.2513015,3.09,4.8,-1.5142337976983646,1.5142337976983646
1691525267.3947847,3.75,4.01,-1.5142337976983646,1.5142337976983646
1691525267.5384943,2.96,4.53,-1.5142337976983646,1.5142337976983646
1691525267.6822348,3.09,4.01,-1.5142337976983646,1.5142337976983646
1691525267.8424845,3.61,4.27,-1.5142337976983646,1.5142337976983646
1691525268.018209,3.75,4.53,-1.5142337976983646,1.5142337976983646
1691525268.194622,3.75,4.4,-1.5142337976983646,1.5142337976983646
1691525268.3538427,3.09,4.66,-1.5142337976983646,1.5142337976983646
1691525268.513543,4.01,4.66,-1.5142337976983646,1.5142337976983646
1691525268.657828,3.35,4.93,-1.5142337976983646,1.5142337976983646
1691525268.7696435,3.61,4.53,-1.5142337976983646,1.5142337976983646
1691525268.9130986,2.69,4.53,-1.5142337976983646,1.5142337976983646
1691525269.0570714,3.35,4.53,-1.5142337976983646,1.5142337976983646
1691525269.2008848,3.48,4.14,-1.5142337976983646,1.5142337976983646
1691525269.360845,3.48,4.4,-1.5142337976983646,1.5142337976983646
