time,wx,wy,wz,ax,ay,az
0.0,0.0018700143800689,-0.0027708357117312,-0.0058696267480904,-0.0783169824553487,-0.2490715096439947,9.74808142508795
0.01,3.67985146770749e-05,-0.0006485082343577,-0.0104484024743492,0.0585121597008573,0.071961417859849,9.85140146611662
0.02,-0.0002151008721319,0.0033769279186124,-0.0094385191152746,0.0487896059569282,0.1406126164067776,9.778954926877484
0.03,-0.0051026819137007,0.0039454957626851,-0.0030302221241349,-0.1483070501344977,0.4233383839403865,9.866024053351348
0.04,-0.0007582440172535,0.0001509121575146,0.002273077512445,-0.3939337518596721,-0.1530303194197529,9.801035521691766
0.05,-0.0018341232631631,-0.0018681915781505,0.0061343482409661,-0.1948908279006478,0.0839246240416778,9.828839152930486
0.06,-0.0024712014746943,0.0020217088187129,0.0100284044344966,0.2159969453409042,0.0377932902214994,9.711330453192392
0.07,-0.0010436572356131,0.0029806889426567,0.0089644219440465,-0.026236214375791,-0.1332567492635552,9.814495414309024
0.08,0.0011177721606305,0.0098403883544611,0.0090747366373484,0.1333532237565316,-0.1981336764598191,9.801598193343654
0.09,-0.0015260377053514,0.0173345170986714,0.0182833133910839,0.2831023506120976,0.1882878758971055,9.920703628828935
0.1,-0.0060880011447768,0.0332401516004276,0.0388214478914683,0.3471267976065614,0.485653789843776,9.68269179386658
0.11,-0.0067949798924172,0.0353986052750742,0.0580591673676913,-1.1369286836042154,0.1268924301560748,9.812598552701225
0.12,0.0002630048686699,0.0192344292115046,0.057284429920191,-2.205539888692678,-0.4730046252944459,9.735470169709712
0.13,-0.0031139080239093,-0.0417517968610007,0.0448998960380499,-5.480934359041491,-0.4471059080317968,10.355944057777908
0.14,0.0174390551390896,-0.1069106421955919,0.0433065111463015,-3.226643604366983,-2.026299196672438,10.74031688942871
0.15,0.0521545059775712,-0.0351393418778947,0.0418615753476565,6.614906967190602,-0.6254447450164942,8.929441298021718
0.16,-0.0003382014748538,0.0739268151972137,0.0524864944343512,7.565087717122243,4.669248470872531,8.734090138134722
0.17,-0.0362995295016657,0.104333314047136,0.0532224367086832,-0.1495417947279211,3.072114652763617,9.26518860586761
0.18,-0.0247048421254813,0.0352728366526536,0.0514461288874094,-5.555945750751202,-2.14678575747875,11.049557429619105
0.19,0.0124211994196033,-0.0319606496515222,0.0613994451885168,-4.002133930283017,-1.934395687539906,10.163111651077427
0.2,0.0578202439349634,-0.0533224725154972,0.1122990960900729,-0.9661850860065128,-1.810101672751306,9.34217364229302
0.21,-0.0079385308615787,-0.0869121963750886,0.1524644831840937,-1.1516483091722896,5.802760781380707,10.343846881053327
