acc = 74.82
p-ASP = 67.84
r-ASP = 77.58
f-ASP = 72.39
p-FLO = 67.29
r-FLO = 67.97
f-FLO = 67.63
p-ICE = 85.62
r-ICE = 73.28
f-ICE = 78.97
p-SAN = 83.48
r-SAN = 80.51
f-SAN = 81.97
p-SNO = 72.71
r-SNO = 74.16
f-SNO = 73.42
