acc = 78.04
p-ASP = 87.59
r-ASP = 67.46
f-ASP = 76.22
p-FLO = 75.06
r-FLO = 89.45
f-FLO = 81.62
p-ICE = 69.97
r-ICE = 89.25
f-ICE = 78.44
p-SAN = 90.11
r-SAN = 81.01
f-SAN = 85.31
p-SNO = 72.60
r-SNO = 64.06
f-SNO = 68.06
