acc = 76.28
p-ASP = 80.62
r-ASP = 72.07
f-ASP = 76.11
p-FLO = 74.00
r-FLO = 80.67
f-FLO = 77.19
p-ICE = 80.28
r-ICE = 82.33
f-ICE = 81.29
p-SAN = 78.27
r-SAN = 80.63
f-SAN = 79.44
p-SNO = 68.26
r-SNO = 65.70
f-SNO = 66.95
