acc = 78.65
ap = 17.46
p-ASP = 81.78
r-ASP = 73.66
f-ASP = 77.51
p-FLO = 72.25
r-FLO = 88.86
f-FLO = 79.70
p-ICE = 88.35
r-ICE = 80.86
f-ICE = 84.44
p-SAN = 84.40
r-SAN = 79.80
f-SAN = 82.04
p-SNO = 69.17
r-SNO = 70.87
f-SNO = 70.01
