acc = 82.47
ap = 17.85
p-ASP = 78.71
r-ASP = 79.22
f-ASP = 78.97
p-FLO = 83.38
r-FLO = 88.68
f-FLO = 85.95
p-ICE = 92.52
r-ICE = 84.47
f-ICE = 88.31
p-SAN = 84.79
r-SAN = 84.81
f-SAN = 84.80
p-SNO = 74.15
r-SNO = 75.64
f-SNO = 74.89
