acc = 84.97
p-ASP = 82.84
r-ASP = 72.07
f-ASP = 77.08
p-FLO = 83.06
r-FLO = 94.12
f-FLO = 88.24
p-ICE = 93.67
r-ICE = 86.25
f-ICE = 89.80
p-SAN = 85.29
r-SAN = 92.06
f-SAN = 88.55
p-SNO = 80.91
r-SNO = 80.54
f-SNO = 80.72
