acc = 79.11
ap = 17.26
p-ASP = 76.44
r-ASP = 75.65
f-ASP = 76.04
p-FLO = 78.40
r-FLO = 79.59
f-FLO = 78.99
p-ICE = 79.44
r-ICE = 88.53
f-ICE = 83.74
p-SAN = 84.00
r-SAN = 80.29
f-SAN = 82.10
p-SNO = 77.37
r-SNO = 71.80
f-SNO = 74.49
