acc = 73.94
ap = 16.97
p-ASP = 87.89
r-ASP = 67.26
f-ASP = 76.20
p-FLO = 73.15
r-FLO = 90.25
f-FLO = 80.81
p-ICE = 68.68
r-ICE = 87.33
f-ICE = 76.89
p-SAN = 75.22
r-SAN = 78.86
f-SAN = 77.00
p-SNO = 66.51
r-SNO = 45.77
f-SNO = 54.22
