acc = 93.75
ap = 18.44
p-ASP = 93.35
r-ASP = 83.95
f-ASP = 88.40
p-FLO = 96.16
r-FLO = 98.37
f-FLO = 97.25
p-ICE = 97.58
r-ICE = 98.53
f-ICE = 98.05
p-SAN = 95.02
r-SAN = 96.69
f-SAN = 95.85
p-SNO = 87.05
r-SNO = 91.62
f-SNO = 89.28
