time,curL,curR,velL,velR
0.0,10.97,1.64,-4.058146577831618,-1.9382192610539069
0.15384615384615385,5.98,0.0,-4.058146577831618,-1.9382192610539069
0.3076923076923077,5.19,0.59,-4.058146577831618,-1.9382192610539069
0.46153846153846156,7.42,0.59,-4.058146577831618,-1.9382192610539069
0.6153846153846154,7.95,2.17,-4.058146577831618,-1.9382192610539069
0.7692307692307693,6.64,2.43,-4.058146577831618,-1.9382192610539069
0.9230769230769231,6.24,2.57,-4.058146577831618,-1.9382192610539069
1.076923076923077,6.76,2.3,-4.058146577831618,-1.9382192610539069
1.2307692307692308,5.06,1.91,-4.058146577831618,-1.9382192610539069
1.3846153846153846,7.16,0.59,-4.058146577831618,-1.9382192610539069
1.5384615384615385,7.29,0.59,-3.937007874015748,-1.6959418534221686
1.6923076923076925,9.78,0.59,-3.937007874015748,-1.6959418534221686
1.8461538461538463,9.66,0.0,-3.815869170199879,-1.3930950938824955
2.0,9.26,0.0,-3.634161114476075,-0.9691096305269534
2.153846153846154,10.71,9.92,-3.270745003028468,-0.3028467595396729
2.307692307692308,12.02,6.37,-3.210175651120533,-0.1817080557238037
2.4615384615384617,11.89,8.47,-3.210175651120533,-0.1817080557238037
2.6153846153846154,9.52,0.59,-3.210175651120533,-0.1817080557238037
2.769230769230769,8.08,0.0,-3.210175651120533,-0.1817080557238037
2.9230769230769234,11.36,7.42,-3.210175651120533,-0.1817080557238037
3.076923076923077,9.92,15.04,-1.8170805572380373,1.2719563900666262
3.230769230769231,13.85,12.41,-0.9691096305269534,0.9691096305269534
3.384615384615385,15.83,8.6,-0.4845548152634767,0.4845548152634767
3.5384615384615388,0.59,15.17,1.877649909145972,1.9382192610539069
3.6923076923076925,6.5,16.61,3.452453058752272,3.6947304663840095
3.8461538461538463,2.83,9.78,3.452453058752272,3.6947304663840095
4.0,0.59,4.66,3.270745003028468,3.937007874015748
4.153846153846154,9.0,2.43,1.3325257419745609,2.967898243488795
4.307692307692308,0.59,13.33,0.726832222895215,3.210175651120533
4.461538461538462,5.71,11.49,0.6056935190793459,3.3313143549364024
4.615384615384616,5.58,10.97,0.6056935190793459,3.3313143549364024
4.769230769230769,5.58,12.02,0.7874015748031497,3.452453058752272
4.923076923076923,3.48,10.97,0.7874015748031497,3.452453058752272
5.0769230769230775,0.0,14.12,1.6959418534221686,3.8764385221078137
5.230769230769231,0.59,9.39,1.45366444579043,3.5735917625681406
5.384615384615385,0.59,12.67,1.3325257419745609,3.5735917625681406
5.538461538461538,0.59,12.41,1.45366444579043,3.6947304663840095
5.6923076923076925,0.59,9.92,1.2113870381586918,3.452453058752272
5.846153846153847,0.0,11.36,1.6959418534221686,3.815869170199879
6.0,0.59,10.71,1.3930950938824955,3.452453058752272
6.153846153846154,0.59,12.15,1.029678982434888,3.3918837068443373
6.307692307692308,0.59,11.49,1.029678982434888,3.3918837068443373
6.461538461538462,0.59,11.89,1.029678982434888,3.3918837068443373
6.615384615384616,0.59,12.41,0.9691096305269534,3.3918837068443373
6.76923076923077,0.73,11.76,0.9691096305269534,3.3918837068443373
6.923076923076923,0.59,12.67,0.9691096305269534,3.3918837068443373
7.0769230769230775,0.0,13.59,1.2113870381586918,3.6947304663840095
7.230769230769231,0.0,10.57,1.2113870381586918,3.6947304663840095
7.384615384615385,0.0,11.49,1.2113870381586918,3.6947304663840095
7.538461538461539,0.59,12.81,1.2113870381586918,3.6947304663840095
7.6923076923076925,0.0,13.33,1.3325257419745609,3.755299818291944
7.846153846153847,0.59,11.1,1.3325257419745609,3.755299818291944
8.0,0.0,12.54,1.45366444579043,3.755299818291944
8.153846153846155,0.0,11.1,1.45366444579043,3.755299818291944
8.307692307692308,0.0,13.73,1.8170805572380373,3.937007874015748
8.461538461538462,0.0,12.15,2.4227740763173835,4.118715929739552
8.615384615384617,0.73,10.18,3.270745003028468,3.937007874015748
8.76923076923077,0.73,5.19,3.634161114476075,3.634161114476075
8.923076923076923,2.17,7.42,3.634161114476075,3.634161114476075
9.076923076923077,2.83,6.5,3.634161114476075,3.634161114476075
9.230769230769232,3.48,6.11,3.634161114476075,3.634161114476075
9.384615384615385,4.8,6.64,3.634161114476075,3.634161114476075
9.538461538461538,3.48,2.96,3.755299818291944,3.1496062992125986
9.692307692307693,4.93,2.69,3.755299818291944,2.5439127801332524
9.846153846153847,7.16,2.43,3.6947304663840095,2.483343428225318
10.0,9.26,2.3,3.815869170199879,2.604482132041188
10.153846153846155,8.47,0.59,3.8764385221078137,2.6650514839491217
10.307692307692308,8.08,0.59,3.6947304663840095,2.483343428225318
10.461538461538462,8.08,1.38,3.8764385221078137,2.6650514839491217
10.615384615384617,5.71,2.57,3.755299818291944,3.210175651120533
10.76923076923077,7.42,1.91,3.634161114476075,3.0284675953967293
10.923076923076923,6.37,0.59,3.634161114476075,2.90732889158086
11.076923076923077,7.82,0.59,3.5735917625681406,2.786190187764991
11.230769230769232,8.08,0.59,3.5735917625681406,2.786190187764991
11.384615384615385,11.36,0.59,3.634161114476075,2.604482132041188
11.538461538461538,6.11,0.59,3.5735917625681406,2.5439127801332524
11.692307692307693,10.31,0.59,3.634161114476075,2.4227740763173835
11.846153846153847,8.34,0.59,3.634161114476075,2.4227740763173835
12.0,13.59,0.59,3.634161114476075,2.4227740763173835
12.153846153846155,12.54,0.59,3.634161114476075,2.4227740763173835
12.307692307692308,14.38,0.59,3.5735917625681406,1.635372501514234
12.461538461538462,10.57,0.59,3.5735917625681406,1.635372501514234
12.615384615384617,10.71,0.0,3.452453058752272,1.5748031496062993
12.76923076923077,11.76,0.0,3.452453058752272,1.5748031496062993
12.923076923076923,16.22,0.59,3.452453058752272,1.5748031496062993
13.076923076923078,17.14,0.0,3.452453058752272,1.5748031496062993
13.230769230769232,9.66,0.99,3.3918837068443373,0.9691096305269534
13.384615384615385,14.51,6.24,3.1496062992125986,0.6056935190793459
13.53846153846154,14.78,0.59,3.1496062992125986,0.6056935190793459
