time,velL,velR,curL,curR
0.0,0.5711372056520718,0.5723004178835425,2.17,2.83
0.06666666666666667,0.5642215062002496,0.5636440020997375,1.91,2.04
0.13333333333333333,0.2924068244541799,0.29260008739169097,2.69,3.22
0.2,0.5684416481090683,0.5698123306914876,6.5,4.93
0.26666666666666666,0.5494474027556991,0.5479461803437983,4.01,5.58
0.3333333333333333,0.5800120245116486,0.57862821940886,3.61,5.06
0.4,0.29589587090416575,0.29647681829468436,2.17,2.83
0.4666666666666667,0.5762650942541877,0.5762650942541877,0.99,2.96
0.5333333333333333,0.5457014555676878,0.5455147633146712,2.17,2.83
0.6,0.5733987551123219,0.5733987551123219,2.57,3.88
0.6666666666666666,0.29572151241386563,0.29396822281457397,4.14,6.11
0.7333333333333333,0.5661096478930485,0.5672641883034354,3.09,4.93
0.8,0.5597039840255431,0.5597039840255431,2.83,3.88
0.8666666666666667,0.571903683695894,0.5724910548191694,3.35,4.01
0.9333333333333333,0.28655868846796223,0.28788010534495545,4.27,4.66
1.0,0.6022335771515531,0.6040904124356791,4.66,3.61
1.0666666666666667,0.5511739320479847,0.5504204475202363,3.88,4.4
1.1333333333333333,0.5762245650460616,0.5748441502769575,4.4,4.01
1.2,0.30052868320738624,0.30052868320738624,2.3,3.22
1.2666666666666666,0.5652654154392549,0.5671953076053158,2.17,2.83
1.3333333333333333,0.5654937127838616,0.5635597397579251,2.3,2.69
1.4,0.5652109291289231,0.5642417745865209,3.09,4.27
1.4666666666666666,0.28521684080675586,0.2870957396262997,3.35,3.75
1.5333333333333332,0.5814558225390626,0.5824504441992389,2.57,3.48
1.6,0.563161404220983,0.5643166071014362,2.17,3.22
1.6666666666666667,0.5802529379582764,0.5788834940723331,2.17,3.22
1.7333333333333334,0.3080410034217882,0.3078481161309793,3.22,3.88
1.8,0.5455414592474902,0.547603643457704,5.19,4.4
1.8666666666666667,0.6062316689402945,0.6064362005425009,2.17,2.69
1.9333333333333333,0.3004606413120179,0.30083388434470365,2.17,2.83
2.0,0.5707865003775378,0.5729448542806498,4.4,2.69
2.0666666666666664,0.5854581924702632,0.586251227610758,5.06,4.14
2.1333333333333333,0.5592521766581305,0.5588795902646208,4.8,3.48
2.2,0.30202451359142507,0.30123023479171057,2.96,3.88
2.2666666666666666,0.589532806244029,0.5869584271774613,2.17,2.83
2.3333333333333335,0.5753526659608054,0.5780430257882774,4.53,2.83
2.4,0.28588383637081755,0.2872091256784968,5.85,4.53
2.466666666666667,0.6016584206843516,0.5988525519669695,3.35,4.14
2.533333333333333,0.5525130548101361,0.5525130548101361,2.04,2.83
2.6,0.5616684893344547,0.5622449537436246,2.17,2.96
2.6666666666666665,0.3060716095878301,0.30529674475343055,2.3,3.09
2.7333333333333334,0.6001609882593284,0.6013887297968518,4.14,4.27
2.8,0.5698017628703405,0.5688405588169155,2.3,3.48
2.8666666666666667,0.5702176448023903,0.571191044674023,2.17,2.69
2.933333333333333,0.2955181379879771,0.2957125578156008,2.3,2.96
3.0,0.555413227526714,0.5542715764937711,3.22,3.88
3.0666666666666664,0.5500544569894025,0.5519440291535708,5.32,5.32
3.1333333333333333,0.5790075948439519,0.5786110142995383,5.19,5.71
3.2,0.29210118492068005,0.29229197602774776,2.17,2.69
3.2666666666666666,0.5712637173736199,0.571848629029634,1.78,2.69
3.3333333333333335,0.5739692100682536,0.5745599159448248,4.53,5.71
3.4,0.563551492451925,0.5641324733719785,4.53,5.32
3.466666666666667,0.2929201576906129,0.29368948180798815,3.88,3.75
3.533333333333333,0.5720500297544545,0.5720500297544545,4.01,4.01
3.6,0.5605247501590336,0.5614819304017914,3.75,3.48
3.6666666666666665,0.5763426714146248,0.5757493193163943,5.06,5.58
3.7333333333333334,0.2903006981852355,0.2891540199830555,4.01,4.66
3.8,0.578328627063665,0.5789193611056095,2.3,3.09
3.8666666666666667,0.5729988417047495,0.5739786618855032,2.69,2.69
3.933333333333333,0.566686061360033,0.5676577452786887,2.57,3.09
4.0,0.28972211615360294,0.2883869911943697,2.83,5.06
4.066666666666666,0.5751232501857586,0.5747325414560128,2.69,3.22
4.133333333333333,0.555267119883018,0.5571772234945866,2.83,2.69
4.2,0.5617307735668023,0.5625013233247815,3.09,3.61
4.266666666666667,0.2937922231575606,0.29340488996948205,3.88,3.35
4.333333333333333,0.5905011970252776,0.5907033542306954,4.27,4.14
4.4,0.5543346369800214,0.554144731314732,4.27,3.75
4.466666666666667,0.5601841483695826,0.5605671802659037,3.35,4.01
4.533333333333333,0.29765712744663475,0.29726573082934793,4.27,4.93
4.6,0.5656030013663936,0.5665728281862948,5.19,4.66
4.666666666666667,0.5624493791502804,0.5618725079921775,3.61,3.09
4.733333333333333,0.5678574379301027,0.5684376737318024,2.04,2.83
4.8,0.2986443278527893,0.2990357358840512,0.99,2.04
4.866666666666666,0.5657560864804719,0.5659500378299681,2.3,2.83
4.933333333333334,0.5513410092542157,0.5511516100754956,3.88,4.27
5.0,0.5801005363119367,0.5799048208813321,3.61,4.01
5.066666666666666,0.30742597368639285,0.30704217097267694,2.96,3.48
