time,ax,ay,az,wx,wy,wz
1700843522.0177712,-0.7260066890202136,-0.4006324240632049,9.72441852598058,-0.0015839785913407715,0.0010908109089113177,0.0007877379656206
1700843522.0278337,-0.9148973714149051,-0.453243090987768,9.804831243720281,-0.0013113032836172393,-8.51396760428788e-06,-0.0018449161899839
1700843522.0377903,-0.7192903174050832,-0.45584723421554063,9.68893190621594,0.0016607498798981769,0.0015147508029674638,0.0001261395926489
1700843522.0478196,-0.9140397616472209,-0.25320744911524024,9.880972186198731,-0.0005178125915839777,-0.0008374061246760562,0.0009654424619297
1700843522.057778,-0.8950565131925683,-0.37259392167004274,9.828706189795112,-0.0015508271054735033,-0.0019404575152605105,-0.0010153042850647
1700843522.0678165,-0.7779986025270246,-0.3149664261660193,9.783402265628723,-0.0018309733800936047,-0.001625676452570197,0.0004871023855598
1700843522.0777583,-0.6464897639202293,-0.44387719148163457,9.649300150350035,-0.0008616594250617313,0.0025213147542081215,-0.000643528928012
1700843522.087784,-0.958225316728761,-0.44986354911472504,9.824202297139859,0.0010632069474152575,-0.00029685677726224124,-0.0002985524944592
1700843522.097727,-0.7807150322292988,-0.2864242016582198,9.777159507608767,-0.0003002473957223887,0.0003256354971489217,0.001200130570251
1700843522.107785,-0.8251615607794,-0.459793845381953,9.742028691871681,0.0010214811527270646,0.00044224338478431806,0.0007690972241475
1700843522.117755,-0.7581748139920182,-0.3847177818239366,9.737633479251924,0.0014528626212726972,0.0019953166579441484,0.000598136463705
1700843522.127854,-0.8509687138764389,-0.23835424201337108,9.839357071806251,-0.0024620434624057744,0.0021353746234749156,-0.0012071612756331
1700843522.1378288,-0.9024053333956508,-0.4928381915424965,9.771347435359,0.0005357011378493264,0.00013751125383235584,4.938662172252042e-05
1700843522.147766,-0.844561802617707,-0.23006906028233548,9.845324347404212,-0.0023078068142794624,-0.00026520005652104115,9.516294849605392e-06
1700843522.1578352,-0.8703834474450182,-0.4940700790763793,9.748060459904925,-0.0008795224316998532,-0.0004812681096105423,-0.0017659516771887
1700843522.1680803,-0.8061849070043178,-0.4478557553320032,9.737214688215271,0.001136596283502226,-0.0001914234164896769,-0.0013766455696527
1700843522.1778276,-0.6979939783548512,-0.18509996293565112,9.781830273191936,-0.0010151365294399943,0.001393305524959672,0.0013498784508924
1700843522.1877935,-0.9523580343221718,-0.6008283717696539,9.77051878473723,0.0029392535393859224,-0.0008459673306182863,-0.000232268345971
1700843522.1977766,-0.7959831436238411,-0.27537490379706675,9.79115137758059,0.0009369189657487848,-5.546749784806622e-05,-0.0004971102927443
1700843522.207754,-0.7971625601403589,-0.36038495761369566,9.771387004265211,0.0006661018743363094,0.0004973767381708863,-0.0005149856907878
1700843522.2178836,-0.8869057571363158,-0.3256651269207152,9.823392102572768,-0.0007882596786903955,-0.00035312277061258116,-0.0014098135754097
1700843522.227878,-0.8713981031627347,-0.32229839962543644,9.824675067845526,-0.0010166222739853728,-0.0017895942388434906,-4.299682328520613e-05
1700843522.237782,-0.6536073649016801,-0.4872484345288438,9.647407923887474,0.001345212202690606,0.0015151243573349054,0.0002039951912961
1700843522.2478223,-0.8965615051353178,-0.25024160050055116,9.855816240216663,-0.00039747674725492695,-0.00042203029093102547,0.0016270481981705
1700843522.2579176,-0.7877100848860208,-0.38425237844031024,9.761569214759358,-4.8043908973389674e-05,0.0005003494874243351,0.0016467956127967
1700843522.2678,-0.8191317119330389,-0.5256952866859123,9.717768599273038,0.002010890008496624,0.0009969566368737122,0.0002248509525456
1700843522.2777834,-0.9453851496644334,-0.3515926749719358,9.848238477646243,0.0011500103106064053,-0.0010519700382472814,-0.0010633566882093
