acc = 91.60
p-CON = 96.77
r-CON = 95.99
f-CON = 96.38
p-DIR = 89.62
r-DIR = 85.42
f-DIR = 87.47
p-PLO = 97.04
r-PLO = 98.50
f-PLO = 97.77
p-UNP = 83.10
r-UNP = 86.20
f-UNP = 84.62
