acc = 83.33
p-CON = 89.17
r-CON = 67.19
f-CON = 76.63
p-DIR = 86.47
r-DIR = 84.56
f-DIR = 85.50
p-PLO = 100.00
r-PLO = 95.74
f-PLO = 97.82
p-UNP = 65.94
r-UNP = 86.79
f-UNP = 74.94
