acc = 79.19
p-CON = 69.42
r-CON = 64.24
f-CON = 66.73
p-DIR = 79.24
r-DIR = 80.70
f-DIR = 79.96
p-PLO = 95.69
r-PLO = 98.70
f-PLO = 97.17
p-UNP = 72.22
r-UNP = 74.29
f-UNP = 73.24
