acc = 80.36
p-CON = 71.38
r-CON = 73.61
f-CON = 72.48
p-DIR = 82.67
r-DIR = 84.19
f-DIR = 83.42
p-PLO = 95.50
r-PLO = 98.33
f-PLO = 96.90
p-UNP = 71.90
r-UNP = 66.25
f-UNP = 68.96
