time,gyrX,gyrY,gyrZ,accX,accY,accZ
0.0,-0.044777657836675644,0.04412633925676346,0.008720770478248596,0.16893015801906586,0.11724579334259033,9.752554893493652
0.02,0.032629914581775665,0.06433800607919693,0.017769869416952133,0.13938437402248383,-0.3816055953502655,9.289435386657715
0.04,-0.02007574401795864,0.037429917603731155,0.01776767522096634,0.06293977051973343,-0.39852625131607056,9.68051815032959
0.06,-0.05170499160885811,0.028632398694753647,0.0058756726793944836,-0.15132014453411102,0.1362110823392868,10.43122673034668
0.08,-0.03522520884871483,0.05090975761413574,-0.001440482446923852,-0.20639093220233917,0.36226415634155273,10.283966064453125
0.1,-0.017432784661650658,0.04980514198541641,-0.016498738899827003,-0.109940305352211,0.14198985695838928,9.695938110351562
0.12,-0.06662138551473618,0.019844336435198784,-0.009150994941592216,-0.09849303215742111,-0.0048803542740643024,9.469483375549316
0.14,-0.058572784066200256,0.014748713932931423,-0.00810343399643898,-0.1736404150724411,-0.22150664031505585,9.758354187011719
0.16,-0.031181853264570236,0.03649871423840523,-0.010768990032374859,-0.2646935284137726,-0.4743456244468689,10.022956848144531
0.18,-0.01393209584057331,0.05040985718369484,-0.002380593679845333,-0.26579979062080383,-0.3921567499637604,9.720538139343262
0.2,-0.04700648412108421,0.005790177267044783,0.020756535232067108,-0.40455344319343567,-0.2431231141090393,9.563253402709961
0.22,0.005241557024419308,-0.005429744254797697,0.012217966839671135,-0.42838338017463684,-0.0647469162940979,9.817232131958008
0.24,-0.03588438034057617,-0.023171545937657356,-0.004646777641028166,-0.363835871219635,-0.0008537648827768862,9.853119850158691
0.26,0.026174023747444153,-0.010458112694323063,-0.004583800211548805,-0.24761471152305603,-0.028699155896902084,9.732144355773926
0.28,0.014022535644471645,-0.013573606498539448,-0.0011142953298985958,-0.10378660261631012,-0.35742640495300293,9.774032592773438
0.3,0.02600506693124771,-0.03018208034336567,-0.0131033044308424,-0.1623672991991043,-0.3422515094280243,9.780200958251953
0.32,0.012060452252626419,-0.029415348544716835,-0.0008106034365482628,-0.22264865040779114,-0.3584599494934082,9.8330659866333
0.34,0.008875809609889984,0.002302911365404725,-0.0034979465417563915,-0.2512173056602478,-0.04265240579843521,9.523324966430664
0.36,-0.04063504934310913,0.023379623889923096,0.017498793080449104,-0.2273927479982376,0.32642608880996704,9.537046432495117
0.38,0.011620915494859219,0.01945565640926361,0.01921018771827221,-0.06484724581241608,0.5091298818588257,10.004533767700195
0.4,-0.005404817406088114,0.015247741714119911,0.029262080788612366,-0.04569801688194275,0.017115570604801178,10.344175338745117
0.42,-0.0004059031489305198,-0.002056789817288518,0.023601733148097992,0.15004615485668182,-0.42347651720046997,9.966047286987305
0.44,-0.014860867522656918,0.006836571265012026,0.00909365527331829,0.04815821349620819,-0.44054606556892395,9.296019554138184
0.46,-0.03099227510392666,0.02370380237698555,-0.011408125050365925,-0.018482889980077744,-0.4492127001285553,9.312355995178223
0.48,0.0014438744401559234,0.010777575895190239,-0.01895376294851303,0.06320232897996902,-0.2981252372264862,9.674798011779785
0.5,-0.018265267834067345,-0.031543463468551636,-0.008483861573040485,0.02907773107290268,-0.06407283991575241,10.1514253616333
0.52,-0.042349062860012054,-0.008738024160265923,-0.0017079474637284875,-0.1823870837688446,0.11111744493246078,10.363383293151855
0.54,-0.023389089852571487,0.018852224573493004,-0.004268467426300049,-0.23542121052742004,-0.010359602980315685,9.734532356262207
0.56,0.004534454084932804,-0.0047174845822155476,-0.010949733667075634,-0.2639697194099426,-0.08834600448608398,9.475539207458496
0.58,0.012117858976125717,0.000562480476219207,-0.002482284791767597,-0.4133233428001404,-0.1859128177165985,9.56137466430664
0.6,-0.02068503201007843,-0.003191370517015457,0.01987842656672001,-0.5401272773742676,-0.49574533104896545,9.819209098815918
0.62,0.0017116230446845293,0.007598647382110357,0.028813906013965607,-0.38546669483184814,-0.7374264001846313,10.046011924743652
