time,gyrX,gyrY,gyrZ,accX,accY,accZ
0.0,0.05547567084431648,0.05377993360161781,0.05783408135175705,1.3831967115402222,-0.22709162533283234,9.335870742797852
0.02,0.017977433279156685,0.04750081151723862,0.05225670710206032,0.5631464123725891,0.3259275555610657,10.135980606079102
0.04,0.02759275957942009,0.04318000003695488,0.04774006828665733,0.212616428732872,1.071412444114685,10.633774757385254
0.06,0.0070397136732935905,0.019741686061024666,0.039313316345214844,-0.12911954522132874,0.6908986568450928,9.408342361450195
0.08,-0.0029149192851036787,-0.035925205796957016,-0.014979656785726547,-0.5034512877464294,0.5385499000549316,8.838990211486816
0.1,0.0375029481947422,-0.03594642132520676,-0.02423572726547718,-1.0157043933868408,0.34342002868652344,9.289739608764648
0.12,0.005577330943197012,-0.05454292148351669,-0.032916679978370667,-0.7596555948257446,0.342823326587677,9.933738708496094
0.14,-0.09218961745500565,-0.051143161952495575,-0.019529560580849648,-1.0001938343048096,0.6807436943054199,10.397614479064941
0.16,-0.00969772133976221,-0.02621532417833805,0.003989248536527157,-1.1867406368255615,0.8490296006202698,10.216496467590332
0.18,0.06022299453616142,-0.008303418755531311,0.023359915241599083,-1.3242276906967163,-0.07966411113739014,10.190703392028809
0.2,0.03146304190158844,0.006345719564706087,0.05368592217564583,-0.8849643468856812,-0.32494667172431946,9.72222900390625
0.22,-0.025889074429869652,-0.026686079800128937,0.07233058661222458,-0.5833248496055603,0.2968255877494812,9.26008415222168
0.24,-0.05361856520175934,-0.011017875745892525,0.06760648638010025,-0.40115922689437866,0.6982308626174927,9.544717788696289
0.26,-0.05165746435523033,0.007059010677039623,0.03828076645731926,-0.1396234780550003,1.0946643352508545,10.35932445526123
0.28,-0.030500896275043488,0.03827884420752525,0.003133693477138877,0.13503777980804443,1.0964477062225342,10.130331993103027
0.3,-0.01632653921842575,0.02173633687198162,-0.01960035040974617,0.2548157572746277,0.6164228320121765,9.433867454528809
0.32,-0.010919691063463688,-0.032221656292676926,-0.022270802408456802,0.7273073196411133,0.04476098343729973,9.079054832458496
0.34,0.011967457830905914,-0.06224088743329048,-0.012738369405269623,0.8782786130905151,-0.21903349459171295,9.283658027648926
0.36,0.02405041642487049,-0.028663624078035355,0.026307091116905212,0.659600019454956,-0.180268794298172,10.12389850616455
0.38,-0.008712183684110641,0.014987870119512081,0.024339552968740463,0.22046726942062378,0.09165985137224197,10.146225929260254
0.4,0.016017666086554527,0.019338225945830345,0.0006570558762177825,-0.10785901546478271,0.5690314173698425,10.005952835083008
0.42,0.001146648428402841,0.03123069554567337,-0.04007243737578392,-0.34259557723999023,0.7708578109741211,9.988249778747559
0.44,0.015434256754815578,0.024968788027763367,-0.05013030022382736,-0.4001995921134949,0.8320448994636536,10.45504379272461
0.46,0.01770889386534691,0.03852611407637596,-0.02240743488073349,-0.07219867408275604,0.33387792110443115,9.959967613220215
0.48,0.024952221661806107,0.044075898826122284,0.006462289486080408,0.5075957775115967,-0.11388340592384338,8.838289260864258
0.5,-0.0036302865482866764,0.06280862540006638,0.020855125039815903,0.9941604733467102,-0.1936924159526825,8.467087745666504
0.52,0.010785959661006927,0.06693751364946365,0.0030088855419307947,0.7285643815994263,0.23299609124660492,9.886858940124512
0.54,-0.03647356107831001,0.08067311346530914,-0.0358598567545414,0.3476862907409668,0.9713678359985352,11.438499450683594
0.56,-0.029012350365519524,0.04513413831591606,-0.07390868663787842,-0.34370532631874084,1.253965973854065,11.039398193359375
0.58,-0.009190908633172512,0.038942284882068634,-0.05800081416964531,-0.6415719389915466,0.8796396851539612,8.959745407104492
0.6,0.0025310146156698465,0.03727751225233078,-0.032388679683208466,-0.4012022614479065,0.19842758774757385,8.37398624420166
0.62,-0.004686812404543161,0.017028018832206726,-0.021075719967484474,-0.23924405872821808,0.14065460860729218,9.130152702331543
0.64,-0.01130636315792799,-0.008583172224462032,0.007556162774562836,-0.11180044710636139,-0.19789715111255646,10.123973846435547
0.66,-0.0334966816008091,-0.006377458572387695,0.020317262038588524,-0.01612561009824276,-0.012156631797552109,10.65308666229248
0.68,0.005420132074505091,-0.06466872990131378,0.025267723947763443,0.008177386596798897,0.2369227111339569,10.52043628692627
0.7000000000000001,-0.04807133972644806,-0.09352266043424606,0.017710518091917038,0.31075042486190796,0.15851998329162598,8.815868377685547
