time,gyrX,gyrY,gyrZ,accX,accY,accZ
0.0,-0.00241331965662539,-0.06453843414783478,0.04724326357245445,-0.43424150347709656,-0.3850153982639313,10.384871482849121
0.02,0.054115455597639084,-0.05042468383908272,0.05415240675210953,-0.37485215067863464,0.12582947313785553,9.369057655334473
0.04,-0.004599055740982294,-0.03414067625999451,0.04946359619498253,-0.22323031723499298,0.16758908331394196,9.232717514038086
0.06,-0.01522359810769558,-0.025731785222887993,0.002655240474268794,-0.15291957557201385,-0.03049316629767418,10.002442359924316
0.08,-0.019366007298231125,-0.03527836129069328,-0.05749921500682831,0.04893620312213898,-0.012743589468300343,10.088929176330566
0.1,0.023851625621318817,-0.03947274386882782,-0.08442317694425583,-0.007917025126516819,-0.13394050300121307,9.902250289916992
0.12,0.04410230740904808,-0.020011115819215775,-0.0435616560280323,0.27853676676750183,-0.5690776705741882,9.876408576965332
0.14,0.021112609654664993,-0.021859729662537575,0.014771818183362484,0.4578881859779358,-0.6338269710540771,9.637710571289062
0.16,0.02864169515669346,-0.024997342377901077,0.046972934156656265,0.347697377204895,-0.1846657395362854,9.578110694885254
0.18,0.000707625353243202,-0.029769575223326683,0.03222622722387314,0.07044138014316559,0.3532577157020569,9.73961067199707
0.2,-0.024972032755613327,0.018141107633709908,-0.0005299397744238377,-0.21848736703395844,0.650728702545166,10.38851261138916
0.22,-0.011350221000611782,0.03822546452283859,-0.02256593480706215,-0.18322965502738953,0.42202243208885193,10.411904335021973
0.24,-0.030640333890914917,-0.017919903621077538,-0.02681087702512741,-0.0843377634882927,-0.2727656960487366,9.506697654724121
0.26,0.017014339566230774,-0.03127046674489975,-0.012739812023937702,-0.311313271522522,-0.9686467051506042,9.412147521972656
0.28,-0.0025931675918400288,0.02710084058344364,0.009364493191242218,-0.25624677538871765,-0.9846013188362122,9.713207244873047
0.3,0.0010438051540404558,0.018341390416026115,0.017932487651705742,0.05601108446717262,-0.1692376434803009,9.86341381072998
0.32,-0.04018113389611244,-0.03021826595067978,0.022601047530770302,0.05827450752258301,0.4160858690738678,9.873299598693848
0.34,-0.02492108941078186,-0.012864528223872185,0.0035473827738314867,-0.19220900535583496,0.5855703949928284,9.889854431152344
0.36,0.043978046625852585,0.0285944826900959,-0.021871743723750114,-0.11303635686635971,-0.002515104366466403,9.930802345275879
0.38,0.0034689956810325384,-0.013081597164273262,-0.04059819132089615,0.07242003828287125,-0.537194013595581,9.225955963134766
0.4,-0.0009671161533333361,-0.04846666753292084,-0.010988702066242695,-0.07472884654998779,-0.30125951766967773,8.96359920501709
0.42,0.025256041437387466,-0.00952889770269394,0.019184937700629234,-0.2209095060825348,-0.41301846504211426,10.085636138916016
