time,gyrX,gyrY,gyrZ,accX,accY,accZ
0.0,0.0072286250069737434,0.0018319141818210483,-0.03200286254286766,-0.33612146973609924,0.16733911633491516,9.816304206848145
0.02,-0.02167094498872757,-0.02683553285896778,-0.05157212167978287,-0.057346902787685394,-0.3221477270126343,9.658007621765137
0.04,0.012228420004248619,-0.06938621401786804,-0.017750365659594536,-0.09175463020801544,-0.3029019236564636,9.755298614501953
0.06,0.04053935408592224,-0.031184034422039986,0.0373351126909256,-0.26169806718826294,0.020262259989976883,10.121996879577637
0.08,0.007623141165822744,-0.018221881240606308,0.05556565523147583,-0.1320907324552536,0.09137134999036789,9.84626579284668
0.1,0.0008594347164034843,-0.06782975047826767,0.05611761659383774,0.09317655116319656,0.41607311367988586,9.248146057128906
0.12,-0.028726954013109207,-0.04646530747413635,0.027116378769278526,-0.06982476264238358,0.4745432734489441,9.572595596313477
0.14,-0.03215206414461136,0.013560728169977665,-0.011013055220246315,-0.036732908338308334,0.39047303795814514,10.107934951782227
0.16,0.041377175599336624,0.001235572388395667,-0.0038287178613245487,0.218257874250412,0.043272316455841064,10.400224685668945
0.18,-0.02272067219018936,-0.020340705290436745,0.007038273848593235,0.3558018207550049,-0.6304881572723389,9.988357543945312
0.2,-0.02877931296825409,-0.013821795582771301,0.011225531809031963,0.20628798007965088,-0.23491975665092468,9.64537239074707
0.22,0.05955502390861511,0.029251204803586006,0.010115627199411392,0.1199846863746643,-0.08206258714199066,9.176440238952637
0.24,-0.0031040639150887728,0.02422454208135605,0.015203740447759628,0.09141643345355988,0.09342581778764725,9.55151081085205
0.26,0.0685361698269844,0.007974380627274513,0.01506825815886259,-0.11089134216308594,0.4877519905567169,10.345133781433105
0.28,0.09104841202497482,0.021372171118855476,-0.0031546172685921192,-0.3228512704372406,0.3601405620574951,10.266440391540527
0.3,0.03659122809767723,0.020137019455432892,-0.02816244401037693,-0.07927178591489792,-0.006534173619002104,9.793130874633789
0.32,-0.005056082736700773,-0.0014571207575500011,-0.02547799050807953,0.12627407908439636,-0.0964735597372055,9.44937801361084
0.34,0.014683517627418041,0.005942109972238541,-0.01755424775183201,0.02840297855436802,0.04066772013902664,9.645119667053223
0.36,-0.0005770803545601666,-0.0017097130184993148,0.0005747951800003648,-0.1033746749162674,-0.14964637160301208,9.830790519714355
0.38,-0.061370640993118286,-0.004821079317480326,0.0246414914727211,-0.13700705766677856,-0.028757886961102486,9.801950454711914
0.4,-0.0543551966547966,-0.0310851838439703,0.012738336808979511,-0.21647359430789948,0.48335137963294983,9.820480346679688
0.42,-0.062221672385931015,-0.0011560525745153427,-0.00029476129566319287,-0.33647966384887695,0.5861309766769409,9.77237319946289
0.44,-0.013408331200480461,-0.004721326753497124,-0.013163390569388866,-0.3498867452144623,0.22159747779369354,9.874720573425293
0.46,-0.011220158077776432,-0.034471601247787476,-0.005717161577194929,-0.22807465493679047,-0.10043128579854965,9.880025863647461
0.48,-0.02995281107723713,-0.01547984592616558,-0.002818342298269272,-0.10130903869867325,-0.3601911962032318,9.765310287475586
0.5,0.04475947469472885,-0.022953448817133904,0.0054801637306809425,0.005792655050754547,-0.25299781560897827,9.855631828308105
0.52,0.07357458025217056,-0.029967820271849632,0.02798159420490265,0.03827226907014847,-0.30490174889564514,9.83155345916748
0.54,0.007799025159329176,-0.04094107449054718,0.03739960119128227,0.057204246520996094,0.06425824016332626,9.945655822753906
0.56,-0.008059648796916008,-0.009489250369369984,0.034500572830438614,-0.16291899979114532,0.16958583891391754,9.996124267578125
0.58,0.006921669468283653,-0.008307422511279583,0.0024261148646473885,-0.1194290816783905,0.2550494968891144,9.523836135864258
0.6,0.006200174335390329,-0.044689614325761795,-0.00960509106516838,0.1274242103099823,0.17554454505443573,9.374030113220215
0.62,-0.006803574506193399,-0.04515129327774048,-0.014285593293607235,0.21969561278820038,-0.17123374342918396,9.73166561126709
0.64,0.055357832461595535,-0.02444031462073326,0.000617244397290051,0.11038640141487122,-0.22401781380176544,10.39500904083252
0.66,0.08175157755613327,0.011866344138979912,0.00435872795060277,0.13184529542922974,-0.22213530540466309,10.315396308898926
0.68,0.019039614126086235,-0.0003207279078196734,0.03149256110191345,0.09966357797384262,-0.049149997532367706,9.637572288513184
0.7000000000000001,0.060559581965208054,-0.022616539150476456,0.023962033912539482,0.060515064746141434,0.474651962518692,9.307875633239746
0.72,0.054016292095184326,0.003185825189575553,0.014449899084866047,-0.007572357542812824,0.7125071883201599,9.434526443481445
0.74,0.002183410804718733,0.032135773450136185,-0.0022369190119206905,0.21875812113285065,0.5045999884605408,10.010396957397461
0.76,-0.04690006375312805,0.008170042186975479,-0.021028367802500725,0.3260042667388916,0.01209860760718584,10.332136154174805
0.78,0.014128634706139565,-0.01775713451206684,-0.0198686383664608,0.14333204925060272,-0.3415940999984741,10.136502265930176
0.8,0.02694525197148323,0.015049341134727001,-0.0061059375293552876,-0.04403839260339737,-0.2413826584815979,9.807499885559082
0.8200000000000001,0.016679437831044197,0.030661094933748245,0.015372839756309986,-0.015468691475689411,-0.07063053548336029,9.054967880249023
0.84,-0.08052536100149155,-0.002920387079939246,0.024039600044488907,0.011499736458063126,0.4861554503440857,9.268853187561035
0.86,0.007437870372086763,-0.039632655680179596,0.007124269846826792,-0.09886248409748077,0.6394681334495544,9.989908218383789
0.88,-0.00976055208593607,-0.03275550156831741,-0.019570056349039078,-0.17515631020069122,0.2715078294277191,10.693153381347656
0.9,-0.022251499816775322,-0.004162007011473179,-0.02406688965857029,-0.2097874879837036,-0.19505630433559418,9.90141773223877
0.92,-0.005793648771941662,-0.03832525759935379,-0.015913864597678185,-0.1008511632680893,-0.3629048466682434,9.178033828735352
0.9400000000000001,-0.02263548970222473,-0.07520198076963425,-0.010141745209693909,-0.06124152988195419,-0.0035603486467152834,9.17646312713623
0.96,-0.002357449382543564,-0.0450432114303112,0.004324032459408045,-0.13695819675922394,0.20737969875335693,9.83145809173584
0.98,0.004447968211025,-0.004002547822892666,0.016140544787049294,-0.3057320713996887,0.11806651204824448,10.18014907836914
1.0,-0.024645032361149788,-0.0005940085393376648,0.02074398100376129,-0.2737984359264374,0.2215307205915451,10.138233184814453
1.02,-0.01628277823328972,-0.019231708720326424,0.03010735660791397,-0.0971611961722374,0.10082519054412842,9.96115493774414
1.04,0.006314198020845652,-0.02140180766582489,0.02057509496808052,0.28869467973709106,-0.041404109448194504,9.543220520019531
1.06,0.01181687880307436,-0.006590778008103371,0.008422122336924076,0.5384621024131775,-0.053813569247722626,9.59499740600586
1.08,0.018138062208890915,-0.005554858595132828,-0.012267696671187878,0.7561057209968567,0.010753770358860493,9.995692253112793
1.1,0.041418686509132385,-0.019885262474417686,-0.018974952399730682,0.6177551746368408,0.22458697855472565,9.992713928222656
1.12,0.04297947138547897,-0.007480533327907324,-0.0014790528221055865,0.20394450426101685,0.07763855159282684,9.495696067810059
1.1400000000000001,-0.007295204792171717,0.014171019196510315,0.017006298527121544,-0.0960327535867691,-0.0478505939245224,9.32292652130127
1.16,-0.030474411323666573,0.01252880971878767,0.01427832804620266,-0.21092382073402405,0.09253989160060883,9.922356605529785
1.18,-0.04613468796014786,-0.0071458700112998486,-0.01328347809612751,-0.10108131915330887,0.42465105652809143,10.441460609436035
1.2,0.03878456726670265,-0.00015631908900104463,-0.03097757324576378,-0.13285022974014282,0.3863505423069,9.926464080810547
1.22,-0.0006765800644643605,-0.007194617763161659,-0.029433531686663628,0.002804473740980029,-0.010899643413722515,9.503929138183594
1.24,-0.03702176734805107,-0.02054680325090885,-0.012179909273982048,0.05336091294884682,-0.17827390134334564,9.792078018188477
1.26,-0.015413010492920876,-0.016643716022372246,0.007015216164290905,0.01322201732546091,-0.08972328156232834,9.612665176391602
1.28,-0.00040346660534851253,0.016533173620700836,0.04447798430919647,-0.17149534821510315,0.052482470870018005,9.524848937988281
1.3,-0.01770407147705555,0.026260968297719955,0.04548507556319237,-0.15881584584712982,0.2986259162425995,10.053796768188477
1.32,-0.0590830072760582,-0.00780248548835516,0.025009119883179665,-0.03777797147631645,0.33928292989730835,10.386343002319336
1.34,-0.02124706842005253,-0.010025396943092346,0.01657146029174328,0.14318403601646423,0.17556975781917572,9.737462997436523
1.36,-0.01343614887446165,0.0019135500770062208,-0.003311671782284975,0.20195452868938446,-0.1324022263288498,9.285802841186523
1.3800000000000001,-0.008543547242879868,-0.004572832491248846,-0.017864573746919632,0.3527471423149109,-0.2963029444217682,9.541226387023926
1.4000000000000001,-0.04234878718852997,-0.00583617202937603,-0.01517027523368597,0.20754386484622955,-0.16844376921653748,10.049345016479492
1.42,-0.0010395987192168832,0.018493477255105972,0.017902279272675514,0.04881560057401657,0.0542408712208271,9.980005264282227
1.44,0.007707180455327034,0.025111569091677666,0.04491151496767998,-0.03798428922891617,0.24805103242397308,9.891922950744629
1.46,0.03594724461436272,-0.0046554505825042725,0.02897370047867298,-0.01832657866179943,0.19720841944217682,10.11682415008545
1.48,-0.0025687343440949917,0.009322503581643105,-0.008614922873675823,0.03462374955415726,0.24909910559654236,9.720479965209961
1.5,0.013950346037745476,0.029376117512583733,-0.03367793560028076,0.1855204552412033,0.1267620474100113,9.259839057922363
1.52,-0.01251906156539917,0.0022131584119051695,-0.022802861407399178,0.23577222228050232,-0.04241308569908142,9.785847663879395
1.54,-0.002683633239939809,-0.021367833018302917,-0.007918533869087696,-0.014860307797789574,-0.058808643370866776,10.42770767211914
1.56,-0.011759722605347633,0.012420469895005226,0.03547361120581627,-0.108619324862957,-0.07007904350757599,9.961746215820312
1.58,0.002473409054800868,0.0455380380153656,0.03766560181975365,0.06306108832359314,-0.0023553187493234873,9.233400344848633
1.6,-0.007051714230328798,0.03625492751598358,0.00779351033270359,0.20616796612739563,0.3169327974319458,9.477154731750488
1.62,-0.021516108885407448,0.023406721651554108,-0.024543313309550285,0.18156784772872925,0.3556644916534424,9.95819091796875
1.6400000000000001,0.014022426679730415,0.016604986041784286,-0.02638755552470684,-0.00015652022557333112,-0.03642400726675987,9.891698837280273
1.6600000000000001,-0.022315237671136856,0.02777511067688465,-0.01228354126214981,-0.022276967763900757,-0.3263950049877167,9.876855850219727
1.68,-0.029666073620319366,0.008421960286796093,0.00850126426666975,0.00998551957309246,-0.20700781047344208,9.892303466796875
1.7,0.0350150465965271,0.0009068453800864518,0.03118858113884926,-0.0755181685090065,0.0664985403418541,9.775300025939941
