time,Lvel,Rvel,Lcur,Rcur
0.0,0.46736440130544277,0.4600558221903782,6.11,8.47
0.06666666666666667,0.5592043778778671,0.5599756942611469,3.88,5.58
0.13333333333333333,0.300699753396274,0.3016824323289416,1.51,2.04
0.2,0.5593213988876466,0.5591320551507178,0.0,2.04
0.26666666666666666,0.5819896116266937,0.5823897419887608,2.04,2.96
0.3333333333333333,0.5619840923239962,0.5615970509380981,2.3,3.61
0.4,0.28863823340242356,0.2882584462532099,3.61,3.88
0.4666666666666667,0.5725010529789506,0.5742680315375276,3.48,4.01
0.5333333333333333,0.5724403633849356,0.5706820141458693,3.22,3.88
0.6,0.579159470457627,0.5811428933016599,3.09,3.09
0.6666666666666666,0.2900331434539266,0.28908346060044293,2.3,2.69
0.7333333333333333,0.5694294998588467,0.5692346899033699,2.3,2.83
0.8,0.5602865904458074,0.5606706114125283,3.61,3.88
0.8666666666666667,0.5692532803286183,0.5694480966463216,3.35,3.61
0.9333333333333333,0.3052190625948613,0.3050186561190932,2.3,3.22
1.0,0.566052210931048,0.5658599377615741,3.22,3.61
1.0666666666666667,0.5507760615158288,0.5505862042040343,2.57,3.75
1.1333333333333333,0.565305813703253,0.5639566351502618,2.3,3.35
1.2,0.29369305908096277,0.2948523737878613,2.3,2.69
1.2666666666666666,0.583602550609348,0.5834051207884382,2.3,2.83
1.3333333333333333,0.586351474290001,0.5847720763794555,3.22,4.14
1.4,0.29734459758106846,0.29830315527797713,2.17,3.22
1.4666666666666666,0.5563566878735791,0.5569263363594564,2.17,2.69
1.5333333333333332,0.5965612658608753,0.5967626027713919,2.3,3.09
1.6,0.5617945710478903,0.5604824048826134,2.3,2.69
1.6666666666666667,0.29461828103457566,0.29558297743612966,2.17,2.83
1.7333333333333334,0.5426659465252033,0.542116133002888,2.17,2.69
1.8,0.6175998937775645,0.6184241845934171,2.17,3.48
1.8666666666666667,0.5647472209794937,0.5622372333306961,2.43,4.01
1.9333333333333333,0.3119224042900081,0.313924473637184,2.3,2.83
2.0,0.5858758704119985,0.5845111013295081,2.43,4.01
2.0666666666666664,0.537453937898991,0.5381919453660683,2.57,3.22
2.1333333333333333,0.3195915455288913,0.3187746981281785,2.3,2.96
2.2,0.5763466297652592,0.5773052901607437,2.3,2.83
2.2666666666666666,0.5498423731200628,0.549277659967252,2.43,2.83
2.3333333333333335,0.5956499068018307,0.5944590039558424,2.3,3.22
2.4,0.3072513452855987,0.3068566743218407,2.69,3.48
2.466666666666667,0.5683803008070347,0.5676038249862602,2.3,3.22
2.533333333333333,0.5548444519698026,0.5563645737560212,3.35,2.96
2.6,0.567119208664531,0.5663436610287504,2.17,3.09
2.6666666666666665,0.2975232468544803,0.2979147248108677,2.3,2.69
2.7333333333333334,0.5625044659789373,0.5630825795102621,2.3,2.69
2.8,0.5615024607397756,0.5603494782741909,3.61,3.35
2.8666666666666667,0.5770615268387377,0.5776548046250695,3.48,3.88
2.933333333333333,0.29750237369753174,0.2971124623296451,2.83,3.09
3.0,0.5526306283088417,0.5545225510349931,2.43,2.96
3.0666666666666664,0.5728778611331266,0.5718992518725643,2.43,2.69
3.1333333333333333,0.5712579392364643,0.5716493458409427,2.69,2.96
3.2,0.29898442043268963,0.29740978227372883,2.43,3.61
3.2666666666666666,0.5502403414239312,0.5509928068481006,2.83,2.69
3.3333333333333335,0.57154018419102,0.570954389673571,2.43,2.96
3.4,0.5796281555511232,0.5798264546122082,2.3,3.22
3.466666666666667,0.2859925338873253,0.285615732129898,2.69,3.61
3.533333333333333,0.5747877643881463,0.5751783778875607,2.3,2.96
3.6,0.5565047044827672,0.5559300008292566,2.3,3.48
3.6666666666666665,0.5890092092273276,0.5884046838671901,2.3,3.75
3.7333333333333334,0.28768704998204414,0.28825410724219275,2.3,3.35
3.8,0.5641074801396182,0.5623705771901635,2.17,3.88
3.8666666666666667,0.5626503898196633,0.5638057294291493,2.69,3.48
3.933333333333333,0.5841099812995493,0.5837097689108549,2.96,4.14
4.0,0.2833602763367514,0.28410498139939727,2.43,2.83
4.066666666666666,0.5711392680851063,0.5723120386561229,2.69,3.09
4.133333333333333,0.5881211848614927,0.5873160908370417,2.96,2.83
4.2,0.5508237283481822,0.5517678896926252,3.75,3.48
4.266666666666667,0.29597730176263987,0.29519892621559807,3.35,3.88
4.333333333333333,0.5742580734799914,0.574842460936043,3.22,2.96
4.4,0.5707717718463923,0.5701829426457254,2.3,2.69
4.466666666666667,0.5462419969250248,0.5464287463256831,2.3,2.96
4.533333333333333,0.30254180212913157,0.3043390801615819,2.57,2.96
4.6,0.5648224825657988,0.5640503397324895,3.22,2.96
4.666666666666667,0.5721540680276807,0.5723471676118952,2.83,3.61
4.733333333333333,0.3133342761314466,0.311568459922816,2.83,3.09
