time,velL,velR,curL,curR
0.0,0.20753926570382583,0.37072767462710804,1.91,8.6
0.06666666666666667,0.504221332639018,0.6737595153758601,0.0,10.71
0.13333333333333333,0.5885218960802727,0.6061874774465945,0.0,6.9
0.2,0.5397623637840319,0.5438374399690863,0.0,7.16
0.26666666666666666,0.3282149867355767,0.3261687586387215,0.0,4.8
0.3333333333333333,0.5486106597563719,0.5547435024975509,0.59,4.93
0.4,0.571047821290656,0.5694849124400486,2.04,4.4
0.4666666666666667,0.2948566788074017,0.2971937198547523,2.3,3.75
0.5333333333333333,0.5629793442835435,0.5631722114792554,2.17,4.27
0.6,0.5750882281679618,0.5756780622481341,2.3,3.48
0.6666666666666666,0.5682108998541794,0.5680166397174771,2.3,3.61
0.7333333333333333,0.29077918887278553,0.2909703651968308,2.04,2.69
0.8,0.5660040427420984,0.5671662687025545,2.17,3.09
0.8666666666666667,0.5750620400922622,0.5732901953949564,2.43,3.88
0.9333333333333333,0.5773760962046732,0.576981174114246,2.3,4.53
1.0,0.2878040437151074,0.2872363828793774,2.17,4.53
1.0666666666666667,0.5594021203032087,0.5595936307860239,2.83,4.14
1.1333333333333333,0.5741850764181903,0.5751682700421941,2.3,3.88
1.2,0.5496696100634388,0.54985746707303,2.3,2.96
1.2666666666666666,0.30162845902355834,0.3022229960649977,2.17,2.83
1.3333333333333333,0.5680947363163612,0.5680947363163612,2.43,3.09
1.4,0.567346584370596,0.5661796047661314,3.75,5.19
1.4666666666666666,0.5594895938719159,0.5587244798973902,2.3,3.48
1.5333333333333332,0.2995835021691752,0.30036878002545087,2.3,2.83
1.6,0.5711309449876859,0.5709353521983066,2.17,3.35
1.6666666666666667,0.5376592093369978,0.5376592093369978,2.43,3.48
1.7333333333333334,0.5952259134153575,0.5952259134153575,2.3,4.4
1.8,0.30753107601484897,0.3073291514738018,2.57,3.48
1.8666666666666667,0.5369224506651307,0.5387631172769413,2.3,4.01
1.9333333333333333,0.5790552662567642,0.5790552662567642,3.35,3.35
2.0,0.5545587364966057,0.5536101242206963,2.3,4.01
2.0666666666666664,0.29964997853425573,0.29925673709260975,2.43,2.96
2.1333333333333333,0.57923864848767,0.5814207118895072,2.3,3.22
2.2,0.5633589705934792,0.5610524855552254,2.57,3.09
2.2666666666666666,0.563094531694355,0.5652208756176773,2.83,3.61
2.3333333333333335,0.29252415963689693,0.2908000486763651,2.17,3.22
2.4,0.5640772996464141,0.5656237761361917,3.22,3.48
2.466666666666667,0.572576901302216,0.5712099032431724,2.17,2.69
2.533333333333333,0.5700587001412608,0.5700587001412608,2.3,2.69
2.6,0.3020474427718696,0.3022413114771147,2.3,2.69
2.6666666666666665,0.5776902511305145,0.5773053808765968,3.35,3.88
2.7333333333333334,0.5774700679058203,0.5764798928922644,3.22,3.61
2.8,0.5622517511504163,0.5620624407964935,2.3,2.96
2.8666666666666667,0.31044145704283854,0.3110257257825679,2.96,3.09
2.933333333333333,0.5627972460417957,0.5606836339876953,2.17,3.09
3.0,0.5800228112420328,0.5817816405214055,2.3,2.83
3.0666666666666664,0.30983308498538203,0.3102220781868703,2.17,2.69
3.1333333333333333,0.5620990238504769,0.5615221175653071,2.3,3.35
3.2,0.574754112867406,0.574365108391692,2.96,4.93
3.2666666666666666,0.5917765983909647,0.591186002983389,2.83,3.09
3.3333333333333335,0.29221934403040356,0.2939484525749621,2.17,2.96
3.4,0.5762475003915914,0.5752750948897494,2.17,2.57
3.466666666666667,0.5908328595119341,0.5908328595119341,2.17,2.69
3.533333333333333,0.545547013894482,0.5433065744123692,2.3,4.66
3.6,0.3161992274175039,0.3173916820777836,3.09,3.61
3.6666666666666665,0.5916311436352238,0.5930250911294839,2.17,2.57
3.7333333333333334,0.5557512276800907,0.5563222049688031,2.17,2.69
3.8,0.2993513617701868,0.2993513617701868,2.3,2.96
3.8666666666666667,0.5630321780939302,0.5622622195597847,2.3,3.09
3.933333333333333,0.5674043334191756,0.5666275992187387,2.3,4.01
3.9999999999999996,0.5493853153503487,0.5488212647185722,2.3,3.22
4.066666666666666,0.29906718595543547,0.3000522557378974,2.57,3.35
4.133333333333333,0.5697111349100873,0.5695162952606652,2.3,3.22
4.199999999999999,0.5744276811424558,0.5758023798665574,2.57,3.09
4.266666666666666,0.5476382593076599,0.5452034790850198,2.17,3.09
4.333333333333333,0.30078634606157295,0.30237256278437624,3.35,3.35
4.3999999999999995,0.5549033712103245,0.5543332650070263,2.69,3.88
4.466666666666667,0.5905158094814761,0.5905158094814761,2.43,2.83
4.533333333333333,0.5857715652547398,0.5861670896067012,2.17,2.69
4.6,0.2999768914489505,0.30035829881252196,2.17,2.83
4.666666666666666,0.5595736128648005,0.559768586249074,2.04,2.57
4.7333333333333325,0.5582073910164272,0.5587806954234965,2.43,2.96
4.8,0.577106108903572,0.5767104242214304,3.61,4.14
4.866666666666666,0.29802462438711463,0.29782894177097075,2.17,3.75
4.933333333333334,0.5608217978008169,0.5610134662211178,2.3,3.48
5.0,0.5637331843530418,0.5637331843530418,2.57,4.14
5.066666666666666,0.568297265032118,0.5694630030116711,2.3,2.83
5.133333333333333,0.29767424541352067,0.2978693137263736,2.3,2.57
5.199999999999999,0.5734749420947327,0.5730814772974121,2.43,2.96
5.266666666666666,0.5604184891487197,0.5600338505151242,2.96,4.27
5.333333333333333,0.5622527728607378,0.5616778722749907,2.17,2.96
5.3999999999999995,0.2948958303948018,0.29528257902482774,2.17,2.96
5.466666666666667,0.5771016716348317,0.5765075381362372,2.57,3.88
5.533333333333333,0.5620156376045137,0.5631680961915358,2.3,2.96
5.6,0.5685732986630532,0.5677952305157209,2.57,4.14
5.666666666666666,0.2883271965572373,0.28757092850069377,2.3,3.48
5.7333333333333325,0.5918201336632578,0.5932398529695097,2.43,3.61
5.8,0.5525767189836334,0.5521986302262035,3.35,4.14
5.866666666666666,0.5527431034812604,0.5536899056454969,2.83,4.27
5.933333333333333,0.309030979356922,0.3086342772011364,2.17,3.09
6.0,0.5826644213796662,0.5834394987609495,2.3,2.83
6.066666666666666,0.548763604264732,0.547262712355632,2.17,2.83
6.133333333333333,0.589483894568301,0.5912780626613394,3.22,2.96
6.199999999999999,0.31108844636159255,0.31030975187758353,2.69,3.75
6.266666666666666,0.5615563533374816,0.5632842190400583,3.09,2.69
6.333333333333333,0.5840139708927982,0.5828309581225899,0.99,7.03
6.3999999999999995,0.2796998340081853,0.3247762064478052,2.04,5.32
6.466666666666667,0.5060850457090608,0.63056092877607,0.99,4.14
6.533333333333333,0.5886090887954889,0.6022603227784674,0.86,5.06
6.6,0.5809350174679498,0.5828759964771979,1.91,4.53
6.666666666666666,0.2935687949284301,0.29472381969536154,0.86,2.83
6.7333333333333325,0.5659177820452616,0.5670672426722999,2.3,4.53
6.8,0.5985834929188307,0.5969867380194139,3.22,4.8
6.866666666666666,0.2831461785180627,0.28389277358337073,2.3,4.93
6.933333333333333,0.585795661747694,0.5850164190982126,2.69,4.14
7.0,0.5824336144990682,0.5834164589379799,2.43,3.09
7.066666666666666,0.5670351645595975,0.5683935650222659,2.57,2.69
7.133333333333333,0.30533439005102314,0.30610984247020034,2.83,3.09
7.199999999999999,0.553897708217348,0.5527377130168928,3.35,3.22
7.266666666666667,0.5791455685250545,0.5791455685250545,3.09,3.88
7.333333333333333,0.5512491057767894,0.5506823657777042,3.75,3.48
7.3999999999999995,0.29843316853317414,0.29823773096373524,3.61,4.14
7.466666666666666,0.5674061964420547,0.5664336112578894,2.69,3.48
7.533333333333333,0.5683668575980685,0.5691430499607835,2.3,2.83
7.6,0.5792534847499982,0.5741238557978524,2.3,2.69
7.666666666666666,0.2976218441502358,0.2837035900676174,4.14,1.12
7.7333333333333325,0.5869411073411651,0.4861755287625441,3.35,1.12
7.8,0.7030039875011795,0.47684300449417,11.62,2.17
7.866666666666666,0.7361762922100334,0.4429142726593334,9.52,0.59
