time,ax,ay,az,wx,wy,wz
1681484120.9756863,-0.08136581591265869,0.8353942798252164,9.733085010562725,0.0007250761013769834,0.0006600312429078659,-0.0014168678357723
1681484120.985778,-0.02999282493708498,0.916466465601862,9.741879250646278,0.0008405337049468065,0.001964627978980278,-0.0002784295979413
1681484120.995664,-0.19743312747332656,0.9581364795101232,9.849985925529793,-0.00022675150744877234,0.00019511598035780117,0.0002114586491611
1681484121.0057125,-0.13714227959136674,0.8938518716334446,9.787130264975525,-0.00035377569255973164,-0.00015840870168672464,0.0002047559205916
1681484121.0157278,-0.15895536376487243,0.8418430713612475,9.764836623210897,0.0012022804237011265,-0.0012227213496026439,0.0012389154394863
1681484121.0257947,0.00233360243505744,1.0130507539647693,9.750449635390353,-0.0020283126023782592,0.0017511670529024462,0.0003489361802589
1681484121.0357156,-0.23709794494483274,0.8527209443109421,9.81610554394559,-0.0016378849370540433,-0.0004471164029669259,-0.0005846256430718
1681484121.045741,-0.058778717183224596,0.7240478603122308,9.68636579004907,0.003170719375724641,-7.532968283355494e-05,0.0020346049528111
1681484121.0557082,-0.16055074232407887,1.070545953413355,9.867096790974617,-0.0016870760219374098,-0.0004821404323176099,5.202681818122584e-05
1681484121.065746,-0.0924430812747155,0.7960630161484349,9.715088526269948,0.0008681114780709932,-0.00019677315540593508,0.0008779357845437
1681484121.0757043,-0.03274402210272657,0.885209204837532,9.724371785822843,0.0019346748140759563,0.0009748217157383723,0.0027815257158603
1681484121.0857236,-0.31210175550685426,0.8802992276182423,9.879952541687356,0.0005611648678809707,-0.0020698509651756215,-5.265418845151943e-05
1681484121.0956843,0.06750675973416478,0.8260995383662392,9.642248818819274,0.001826261058694556,0.0018990757299914916,-0.0001193125539917
1681484121.1057265,-0.29608045001433414,0.9719619741590211,9.901581985438657,6.64373960574903e-05,-0.001954741920977986,-0.0002210452261838
1681484121.1157525,-0.07364958609942432,0.9113951802640814,9.752924852323735,-0.0002833684710863674,-0.0007913452318680688,-0.0002944370539385
1681484121.125806,-0.0378895030752297,0.8730907860444417,9.727936283833746,0.00031339812376207654,0.0006995443046792254,3.078893818969446e-05
1681484121.135712,-0.14234904342342297,0.9034784733078437,9.779630942593618,0.00011075849724558076,0.0003765457312565436,-5.638250554834885e-05
1681484121.145713,-0.04277550060939363,0.820383920284656,9.702773794477604,0.002598142590081542,0.0014661857742189208,0.0013126609951963
1681484121.1557262,-0.20494934497945444,1.0126070157902625,9.850454202785357,-0.001885993494985382,0.0009692259701107237,-0.0018400580197099
1681484121.1657493,-0.08976114711841533,0.8018532886279207,9.736602412867965,0.000766018342659138,0.0009155939494383793,-0.0005440369754556
1681484121.1756952,-0.16565179761583926,0.9798536375134422,9.831018375270535,-0.000483043844236959,-0.0005875653974787836,0.0008373103296857
