time,ax,ay,az,wx,wy,wz
1681484463.967561,-0.20477813655857174,0.036910393310977986,9.799074934894993,0.0007183641333250187,-0.0019122698625510005,0.0018107265309904
1681484463.9766831,0.01256365609955414,0.11293719285251863,9.698409624529006,0.00043151625740404443,0.002584144765727934,0.0005519488436643
1681484463.986541,-0.31158908921509143,0.1374834094396954,9.865156195225701,0.0005239168590800024,3.416494233296418e-05,0.0013756194271504
1681484463.996585,-0.10004410521197211,0.09906092654012283,9.75713310384464,0.00045013686980517804,0.002503308809630217,0.0001961934572559
1681484464.006546,-0.37967270111789875,0.3107220462815612,9.974837897574787,-0.003299734829381418,-0.001286069575813492,3.188801524306255e-05
1681484464.01654,-0.0934075988334595,0.08346945450191964,9.741906169287436,-0.0019072336212957264,0.0007628455297045148,0.0008805301581982
1681484464.0265944,-0.22556867896341157,0.05295101693958286,9.800829960180605,0.00020353802265338466,-0.0002619829823724029,0.0019303111726425
1681484464.0366464,-0.10116339947760578,0.017011635881165315,9.714830907650589,0.001517421273205131,0.0024060806336524744,3.152095773334223e-05
1681484464.0465498,-0.32777409367017374,0.09643189187838698,9.862771339219512,0.0030261769032694785,-0.0007604107194488339,0.0015779073833495
1681484464.0565093,-0.16983874434277482,0.25763980312018236,9.83907372788612,0.0004270480275241089,-0.0002761309254068851,0.0019593591528486
1681484464.0664985,-0.2606350517936073,0.08809470258066035,9.830902534412099,0.0006270920713323031,-0.0013400798812821981,0.0010183576919611
1681484464.0765734,-0.24947493722389438,0.16960381596491864,9.851140485644812,-0.0016948794126727582,-0.0016615646548655604,-0.0017282981466028
1681484464.0866609,-0.055589729617803764,0.20839431139292888,9.764623524299935,-0.00219145837888825,0.0005907461425860931,0.0005549334414776
1681484464.0966177,-0.23050333786208224,-0.12832603373843762,9.739915499250861,0.0013471515189894944,0.0009167389228184486,-0.0024584510869804
1681484464.1065185,-0.30973129150074563,0.2733701840161177,9.915495343263325,0.0001685122145152096,-0.002635356502287586,0.0009904183639686
1681484464.1165476,-0.13469954229454698,0.12418015934017344,9.783158528892143,-0.0013614622487413237,-0.00041694826861749526,-0.0016347933601114
1681484464.126597,-0.2105599203859788,0.10392192030923386,9.820903914295656,0.0009720561040611505,-0.0019752303243290984,0.0018114732770722
1681484464.136536,-0.1198395448499409,0.043721730261391215,9.726282629554966,0.0011143535419097998,0.0008902521895378194,-0.0010789886623147
1681484464.146492,-0.04153033649773976,0.311229504425988,9.792434770893752,-0.0017369663609656946,0.003323615654969895,0.0009736342431519
1681484464.1566296,-0.4609016982489736,-0.025026863805364556,9.913139019897221,0.0005626550273098748,-0.001866817699579235,-0.0006606313440475
1681484464.1665995,-0.07751163020077269,0.2703309045963702,9.79664809074954,-0.0014799273994538786,-9.247707854681513e-05,0.0011170777393512
1681484464.1766071,-0.11617594374715677,-0.009419399120338054,9.724963061237737,0.0011162334686968447,0.001660267836576085,0.0006737845210831
1681484464.1865995,-0.28283114312662677,0.3297563183764421,9.928158316917997,-0.0028616475943100644,-0.0003513934266681856,0.0010991979175254
1681484464.1965532,-0.25125341471802093,-0.1972688510976757,9.722670806310855,0.002839545788448206,-0.0005380230254044722,-0.0009359256404909
1681484464.206699,-0.19727144296573848,0.27625174219859333,9.86156565790842,7.797387872096168e-05,-0.000929545267129584,0.0001011880772661
1681484464.2165723,-0.18323036470171053,0.07889729544754988,9.790926652818637,0.0011251705404052722,-0.0007026800507409122,5.649693370873648e-05
1681484464.2265584,-0.1567907233754558,0.22033540404391275,9.82527329069908,-0.0013201361150517086,0.00040408067711940196,-0.0010238732251796
